experiment,setup_id,symbol,side,create_time,entry_time,exit_time,entry_idx,sl_atr_mult,ml_confidence,pnl_r,pnl_usd,holding_bars,session_bucket,structure_event,structure_scale,ob_state,bars_since_fvg_creation,bars_since_mitigation,mitigation_depth_pct,mitigation_touch_count,distance_prev_day_high,distance_prev_day_low,distance_eqh,distance_eql,ob_overlap_with_fvg,hour_sin,hour_cos
D,EURUSD_25763_SHORT_5476,EURUSD,SHORT,2025-10-31 16:45:00+00:00,2025-10-31 17:15:00+00:00,2025-10-31 18:45:00+00:00,25765,2.0,0.8769861109583591,-1.0,-30.0,6,new_york,bos,internal,none,2,1,-1.0,1,-12.916938110749886,-2.6221498371336427,-6.019543973941859,-0.6840390879480939,0,-0.9659258262890683,-0.25881904510252063
D,EURUSD_25809_LONG_5483,EURUSD,LONG,2025-11-03 04:15:00+00:00,2025-11-03 08:15:00+00:00,2025-11-03 09:15:00+00:00,25825,1.0,0.885370959038634,-1.0,-30.0,4,london,bos,internal,none,16,11,-1.0,2,,,-0.1454545454546776,4.727272727271773,0,0.8660254037844387,-0.4999999999999998
D,EURUSD_25809_LONG_5483,EURUSD,LONG,2025-11-03 04:15:00+00:00,2025-11-03 08:15:00+00:00,2025-11-03 10:00:00+00:00,25825,1.5,0.885370959038634,-1.0,-30.0,7,london,bos,internal,none,16,11,-1.0,2,,,-0.1454545454546776,4.727272727271773,0,0.8660254037844387,-0.4999999999999998
D,EURUSD_25809_LONG_5483,EURUSD,LONG,2025-11-03 04:15:00+00:00,2025-11-03 08:15:00+00:00,2025-11-03 10:00:00+00:00,25825,2.0,0.885370959038634,-1.0,-30.0,7,london,bos,internal,none,16,11,-1.0,2,,,-0.1454545454546776,4.727272727271773,0,0.8660254037844387,-0.4999999999999998
D,EURUSD_25816_LONG_5484,EURUSD,LONG,2025-11-03 06:00:00+00:00,2025-11-03 08:15:00+00:00,2025-11-03 09:15:00+00:00,25825,1.0,0.8589707197165061,-1.0,-30.0,4,london,bos,internal,none,9,7,-1.0,3,,,-0.1454545454546776,4.727272727271773,0,0.8660254037844387,-0.4999999999999998
D,EURUSD_25816_LONG_5484,EURUSD,LONG,2025-11-03 06:00:00+00:00,2025-11-03 08:15:00+00:00,2025-11-03 10:00:00+00:00,25825,1.5,0.8589707197165061,-1.0,-30.0,7,london,bos,internal,none,9,7,-1.0,3,,,-0.1454545454546776,4.727272727271773,0,0.8660254037844387,-0.4999999999999998
D,EURUSD_25816_LONG_5484,EURUSD,LONG,2025-11-03 06:00:00+00:00,2025-11-03 08:15:00+00:00,2025-11-03 10:00:00+00:00,25825,2.0,0.8589707197165061,-1.0,-30.0,7,london,bos,internal,none,9,7,-1.0,3,,,-0.1454545454546776,4.727272727271773,0,0.8660254037844387,-0.4999999999999998
D,EURUSD_25835_SHORT_5489,EURUSD,SHORT,2025-11-03 10:45:00+00:00,2025-11-03 11:30:00+00:00,2025-11-03 14:30:00+00:00,25838,1.0,0.8745197395040326,-1.0,-30.0,12,london,bos,internal,none,3,1,0.4647887323942913,2,,,-4.087936865840189,0.8838782412625446,0,0.258819045102521,-0.9659258262890682
D,EURUSD_25835_SHORT_5489,EURUSD,SHORT,2025-11-03 10:45:00+00:00,2025-11-03 11:30:00+00:00,2025-11-03 15:30:00+00:00,25838,1.5,0.8745197395040326,0.5682074408117276,17.046223224351827,16,london,bos,internal,none,3,1,0.4647887323942913,2,,,-4.087936865840189,0.8838782412625446,0,0.258819045102521,-0.9659258262890682
D,EURUSD_25835_SHORT_5489,EURUSD,SHORT,2025-11-03 10:45:00+00:00,2025-11-03 11:30:00+00:00,2025-11-03 15:30:00+00:00,25838,2.0,0.8745197395040326,0.42615558060879566,12.78466741826387,16,london,bos,internal,none,3,1,0.4647887323942913,2,,,-4.087936865840189,0.8838782412625446,0,0.258819045102521,-0.9659258262890682
D,EURUSD_25853_SHORT_5490,EURUSD,SHORT,2025-11-03 15:15:00+00:00,2025-11-03 16:15:00+00:00,2025-11-03 17:00:00+00:00,25857,1.0,0.8731457619051222,-1.0,-30.0,3,overlap,bos,internal,none,4,3,-0.07499999999994449,1,,,-2.6157894736841505,0.4052631578945259,0,-0.8660254037844385,-0.5000000000000004
D,EURUSD_25853_SHORT_5490,EURUSD,SHORT,2025-11-03 15:15:00+00:00,2025-11-03 16:15:00+00:00,2025-11-03 17:00:00+00:00,25857,1.5,0.8731457619051222,-1.0,-30.0,3,overlap,bos,internal,none,4,3,-0.07499999999994449,1,,,-2.6157894736841505,0.4052631578945259,0,-0.8660254037844385,-0.5000000000000004
D,EURUSD_25853_SHORT_5490,EURUSD,SHORT,2025-11-03 15:15:00+00:00,2025-11-03 16:15:00+00:00,2025-11-03 17:00:00+00:00,25857,2.0,0.8731457619051222,-1.0,-30.0,3,overlap,bos,internal,none,4,3,-0.07499999999994449,1,,,-2.6157894736841505,0.4052631578945259,0,-0.8660254037844385,-0.5000000000000004
D,EURUSD_25904_LONG_5499,EURUSD,LONG,2025-11-04 04:00:00+00:00,2025-11-04 08:15:00+00:00,2025-11-04 08:30:00+00:00,25921,1.0,0.8775091565508681,-1.0,-30.0,1,london,bos,internal,none,17,16,-1.0,3,-3.6572379367717645,4.7520798668880335,1.793677204658536,6.359400998335092,0,0.8660254037844387,-0.4999999999999998
D,EURUSD_25904_LONG_5499,EURUSD,LONG,2025-11-04 04:00:00+00:00,2025-11-04 08:15:00+00:00,2025-11-04 10:45:00+00:00,25921,1.5,0.8775091565508681,-1.0,-30.0,10,london,bos,internal,none,17,16,-1.0,3,-3.6572379367717645,4.7520798668880335,1.793677204658536,6.359400998335092,0,0.8660254037844387,-0.4999999999999998
D,EURUSD_25904_LONG_5499,EURUSD,LONG,2025-11-04 04:00:00+00:00,2025-11-04 08:15:00+00:00,2025-11-04 10:45:00+00:00,25921,2.0,0.8775091565508681,-1.0,-30.0,10,london,bos,internal,none,17,16,-1.0,3,-3.6572379367717645,4.7520798668880335,1.793677204658536,6.359400998335092,0,0.8660254037844387,-0.4999999999999998
D,EURUSD_25932_SHORT_5507,EURUSD,SHORT,2025-11-04 11:00:00+00:00,2025-11-04 11:45:00+00:00,2025-11-04 12:00:00+00:00,25935,1.0,0.8824569809596555,-1.0,-30.0,1,london,bos,internal,none,3,2,-0.7999999999999192,1,-6.0994594594595855,-0.6356756756754878,-4.934054054054244,-0.8021621621620612,0,0.258819045102521,-0.9659258262890682
D,EURUSD_25932_SHORT_5507,EURUSD,SHORT,2025-11-04 11:00:00+00:00,2025-11-04 11:45:00+00:00,2025-11-04 15:45:00+00:00,25935,1.5,0.8824569809596555,0.8778378378380104,26.335135135140312,16,london,bos,internal,none,3,2,-0.7999999999999192,1,-6.0994594594595855,-0.6356756756754878,-4.934054054054244,-0.8021621621620612,0,0.258819045102521,-0.9659258262890682
D,EURUSD_25932_SHORT_5507,EURUSD,SHORT,2025-11-04 11:00:00+00:00,2025-11-04 11:45:00+00:00,2025-11-04 15:45:00+00:00,25935,2.0,0.8824569809596555,0.6583783783785079,19.751351351355236,16,london,bos,internal,none,3,2,-0.7999999999999192,1,-6.0994594594595855,-0.6356756756754878,-4.934054054054244,-0.8021621621620612,0,0.258819045102521,-0.9659258262890682
D,EURUSD_25943_SHORT_5509,EURUSD,SHORT,2025-11-04 13:45:00+00:00,2025-11-04 21:30:00+00:00,2025-11-05 00:45:00+00:00,25974,1.0,0.8712356628335285,-1.0,-30.0,13,new_york,bos,internal,none,31,23,-1.0,1,-16.082862523539355,-6.564971751411658,-4.3239171374757985,1.871939736346355,0,-0.7071067811865477,0.7071067811865474
D,EURUSD_25943_SHORT_5509,EURUSD,SHORT,2025-11-04 13:45:00+00:00,2025-11-04 21:30:00+00:00,2025-11-05 01:30:00+00:00,25974,1.5,0.8712356628335285,-0.773383553044509,-23.20150659133527,16,new_york,bos,internal,none,31,23,-1.0,1,-16.082862523539355,-6.564971751411658,-4.3239171374757985,1.871939736346355,0,-0.7071067811865477,0.7071067811865474
D,EURUSD_25943_SHORT_5509,EURUSD,SHORT,2025-11-04 13:45:00+00:00,2025-11-04 21:30:00+00:00,2025-11-05 01:30:00+00:00,25974,2.0,0.8712356628335285,-0.5800376647833817,-17.401129943501452,16,new_york,bos,internal,none,31,23,-1.0,1,-16.082862523539355,-6.564971751411658,-4.3239171374757985,1.871939736346355,0,-0.7071067811865477,0.7071067811865474
D,EURUSD_26031_SHORT_5527,EURUSD,SHORT,2025-11-05 11:45:00+00:00,2025-11-05 12:15:00+00:00,2025-11-05 13:15:00+00:00,26033,1.0,0.8747554581344636,-1.0,-30.0,4,overlap,bos,internal,none,2,1,-1.0,1,-9.589285714286618,1.1964285714285705,-2.7857142857145085,0.4821428571428804,0,1.2246467991473532e-16,-1.0
D,EURUSD_26031_SHORT_5527,EURUSD,SHORT,2025-11-05 11:45:00+00:00,2025-11-05 12:15:00+00:00,2025-11-05 13:15:00+00:00,26033,1.5,0.8747554581344636,-1.0,-30.0,4,overlap,bos,internal,none,2,1,-1.0,1,-9.589285714286618,1.1964285714285705,-2.7857142857145085,0.4821428571428804,0,1.2246467991473532e-16,-1.0
D,EURUSD_26031_SHORT_5527,EURUSD,SHORT,2025-11-05 11:45:00+00:00,2025-11-05 12:15:00+00:00,2025-11-05 14:00:00+00:00,26033,2.0,0.8747554581344636,-1.0,-30.0,7,overlap,bos,internal,none,2,1,-1.0,1,-9.589285714286618,1.1964285714285705,-2.7857142857145085,0.4821428571428804,0,1.2246467991473532e-16,-1.0
D,EURUSD_26093_LONG_5544,EURUSD,LONG,2025-11-06 03:15:00+00:00,2025-11-06 07:45:00+00:00,2025-11-06 08:00:00+00:00,26111,1.0,0.8753436361601864,-1.0,-30.0,1,london,bos,internal,none,18,13,-0.6538461538463509,5,4.787356321838973,16.574712643677945,0.48275862069011727,4.827586206896706,0,0.9659258262890683,-0.25881904510252063
D,EURUSD_26093_LONG_5544,EURUSD,LONG,2025-11-06 03:15:00+00:00,2025-11-06 07:45:00+00:00,2025-11-06 08:45:00+00:00,26111,1.5,0.8753436361601864,-1.0,-30.0,4,london,bos,internal,none,18,13,-0.6538461538463509,5,4.787356321838973,16.574712643677945,0.48275862069011727,4.827586206896706,0,0.9659258262890683,-0.25881904510252063
D,EURUSD_26093_LONG_5544,EURUSD,LONG,2025-11-06 03:15:00+00:00,2025-11-06 07:45:00+00:00,2025-11-06 11:45:00+00:00,26111,2.0,0.8753436361601864,0.7241379310342826,21.724137931028476,16,london,bos,internal,none,18,13,-0.6538461538463509,5,4.787356321838973,16.574712643677945,0.48275862069011727,4.827586206896706,0,0.9659258262890683,-0.25881904510252063
D,EURUSD_26135_LONG_5552,EURUSD,LONG,2025-11-06 13:45:00+00:00,2025-11-06 14:30:00+00:00,2025-11-06 15:30:00+00:00,26138,1.0,0.8698540821729503,3.0,90.0,4,overlap,bos,internal,none,3,2,-1.0,1,5.182320441989043,10.848066298342895,-0.03867403314899573,3.635359116022344,0,-0.4999999999999997,-0.8660254037844388
D,EURUSD_26135_LONG_5552,EURUSD,LONG,2025-11-06 13:45:00+00:00,2025-11-06 14:30:00+00:00,2025-11-06 18:30:00+00:00,26138,1.5,0.8698540821729503,1.5856353591161243,47.56906077348373,16,overlap,bos,internal,none,3,2,-1.0,1,5.182320441989043,10.848066298342895,-0.03867403314899573,3.635359116022344,0,-0.4999999999999997,-0.8660254037844388
D,EURUSD_26135_LONG_5552,EURUSD,LONG,2025-11-06 13:45:00+00:00,2025-11-06 14:30:00+00:00,2025-11-06 18:30:00+00:00,26138,2.0,0.8698540821729503,1.1892265193370932,35.676795580112795,16,overlap,bos,internal,none,3,2,-1.0,1,5.182320441989043,10.848066298342895,-0.03867403314899573,3.635359116022344,0,-0.4999999999999997,-0.8660254037844388
D,EURUSD_26163_LONG_5558,EURUSD,LONG,2025-11-06 20:45:00+00:00,2025-11-06 21:15:00+00:00,2025-11-06 21:45:00+00:00,26165,1.0,0.8825273009247309,-1.0,-30.0,2,new_york,bos,internal,none,2,1,-1.0,1,8.795724465558589,13.6674584323048,0.13301662707852335,5.304038004750858,0,-0.7071067811865477,0.7071067811865474
D,EURUSD_26163_LONG_5558,EURUSD,LONG,2025-11-06 20:45:00+00:00,2025-11-06 21:15:00+00:00,2025-11-07 00:00:00+00:00,26165,1.5,0.8825273009247309,-1.0,-30.0,11,new_york,bos,internal,none,2,1,-1.0,1,8.795724465558589,13.6674584323048,0.13301662707852335,5.304038004750858,0,-0.7071067811865477,0.7071067811865474
D,EURUSD_26163_LONG_5558,EURUSD,LONG,2025-11-06 20:45:00+00:00,2025-11-06 21:15:00+00:00,2025-11-07 00:00:00+00:00,26165,2.0,0.8825273009247309,-1.0,-30.0,11,new_york,bos,internal,none,2,1,-1.0,1,8.795724465558589,13.6674584323048,0.13301662707852335,5.304038004750858,0,-0.7071067811865477,0.7071067811865474
D,EURUSD_26230_LONG_5570,EURUSD,LONG,2025-11-07 13:30:00+00:00,2025-11-07 14:00:00+00:00,2025-11-07 14:30:00+00:00,26232,1.0,0.8819099602751105,-1.0,-30.0,2,overlap,bos,internal,none,2,1,-0.24000000000081712,1,2.2277091906723117,14.576131687243178,0.5569272976682911,6.606310013717816,0,-0.4999999999999997,-0.8660254037844388
D,EURUSD_26230_LONG_5570,EURUSD,LONG,2025-11-07 13:30:00+00:00,2025-11-07 14:00:00+00:00,2025-11-07 14:30:00+00:00,26232,1.5,0.8819099602751105,-1.0,-30.0,2,overlap,bos,internal,none,2,1,-0.24000000000081712,1,2.2277091906723117,14.576131687243178,0.5569272976682911,6.606310013717816,0,-0.4999999999999997,-0.8660254037844388
D,EURUSD_26230_LONG_5570,EURUSD,LONG,2025-11-07 13:30:00+00:00,2025-11-07 14:00:00+00:00,2025-11-07 18:00:00+00:00,26232,2.0,0.8819099602751105,1.4499314128943206,43.49794238682962,16,overlap,bos,internal,none,2,1,-0.24000000000081712,1,2.2277091906723117,14.576131687243178,0.5569272976682911,6.606310013717816,0,-0.4999999999999997,-0.8660254037844388
D,EURUSD_26237_LONG_5572,EURUSD,LONG,2025-11-07 15:15:00+00:00,2025-11-07 15:45:00+00:00,2025-11-07 17:00:00+00:00,26239,1.0,0.877473495691259,3.0,90.0,5,overlap,bos,internal,none,2,1,0.0,2,2.515366430259951,13.156028368793955,-0.34751773049652035,6.073286052009463,0,-0.7071067811865471,-0.7071067811865479
D,EURUSD_26237_LONG_5572,EURUSD,LONG,2025-11-07 15:15:00+00:00,2025-11-07 15:45:00+00:00,2025-11-07 19:45:00+00:00,26239,1.5,0.877473495691259,1.4121355397950344,42.36406619385103,16,overlap,bos,internal,none,2,1,0.0,2,2.515366430259951,13.156028368793955,-0.34751773049652035,6.073286052009463,0,-0.7071067811865471,-0.7071067811865479
D,EURUSD_26237_LONG_5572,EURUSD,LONG,2025-11-07 15:15:00+00:00,2025-11-07 15:45:00+00:00,2025-11-07 19:45:00+00:00,26239,2.0,0.877473495691259,1.0591016548462757,31.773049645388273,16,overlap,bos,internal,none,2,1,0.0,2,2.515366430259951,13.156028368793955,-0.34751773049652035,6.073286052009463,0,-0.7071067811865471,-0.7071067811865479
D,EURUSD_26316_SHORT_5590,EURUSD,SHORT,2025-11-10 11:00:00+00:00,2025-11-10 17:30:00+00:00,2025-11-10 19:45:00+00:00,26342,1.0,0.8761173928636462,-1.0,-30.0,9,new_york,bos,internal,none,26,13,-1.0,4,,,-3.85850052798316,-0.31045406546997356,0,-0.9659258262890683,-0.25881904510252063
D,EURUSD_26316_SHORT_5590,EURUSD,SHORT,2025-11-10 11:00:00+00:00,2025-11-10 17:30:00+00:00,2025-11-10 20:00:00+00:00,26342,1.5,0.8761173928636462,-1.0,-30.0,10,new_york,bos,internal,none,26,13,-1.0,4,,,-3.85850052798316,-0.31045406546997356,0,-0.9659258262890683,-0.25881904510252063
D,EURUSD_26316_SHORT_5590,EURUSD,SHORT,2025-11-10 11:00:00+00:00,2025-11-10 17:30:00+00:00,2025-11-10 21:30:00+00:00,26342,2.0,0.8761173928636462,-0.6800422386483963,-20.40126715945189,16,new_york,bos,internal,none,26,13,-1.0,4,,,-3.85850052798316,-0.31045406546997356,0,-0.9659258262890683,-0.25881904510252063
D,EURUSD_26343_SHORT_5598,EURUSD,SHORT,2025-11-10 17:45:00+00:00,2025-11-10 18:15:00+00:00,2025-11-10 19:45:00+00:00,26345,1.0,0.8634279624717578,-1.0,-30.0,6,new_york,bos,internal,none,2,1,0.3888888888889403,2,,,-4.029115341545345,1.2385218365062827,0,-1.0,-1.8369701987210297e-16
D,EURUSD_26343_SHORT_5598,EURUSD,SHORT,2025-11-10 17:45:00+00:00,2025-11-10 18:15:00+00:00,2025-11-10 20:00:00+00:00,26345,1.5,0.8634279624717578,-1.0,-30.0,7,new_york,bos,internal,none,2,1,0.3888888888889403,2,,,-4.029115341545345,1.2385218365062827,0,-1.0,-1.8369701987210297e-16
D,EURUSD_26343_SHORT_5598,EURUSD,SHORT,2025-11-10 17:45:00+00:00,2025-11-10 18:15:00+00:00,2025-11-10 22:15:00+00:00,26345,2.0,0.8634279624717578,-0.823068309070556,-24.692049272116677,16,new_york,bos,internal,none,2,1,0.3888888888889403,2,,,-4.029115341545345,1.2385218365062827,0,-1.0,-1.8369701987210297e-16
D,EURUSD_26383_LONG_5608,EURUSD,LONG,2025-11-11 03:45:00+00:00,2025-11-11 07:00:00+00:00,2025-11-11 08:30:00+00:00,26396,1.0,0.8762187483929895,-1.0,-30.0,6,london,bos,internal,none,13,9,-1.0,1,-7.789743589743137,7.28717948717896,0.6820512820509265,5.133333333333175,0,0.9659258262890683,-0.25881904510252063
D,EURUSD_26383_LONG_5608,EURUSD,LONG,2025-11-11 03:45:00+00:00,2025-11-11 07:00:00+00:00,2025-11-11 08:30:00+00:00,26396,1.5,0.8762187483929895,-1.0,-30.0,6,london,bos,internal,none,13,9,-1.0,1,-7.789743589743137,7.28717948717896,0.6820512820509265,5.133333333333175,0,0.9659258262890683,-0.25881904510252063
D,EURUSD_26383_LONG_5608,EURUSD,LONG,2025-11-11 03:45:00+00:00,2025-11-11 07:00:00+00:00,2025-11-11 08:30:00+00:00,26396,2.0,0.8762187483929895,-1.0,-30.0,6,london,bos,internal,none,13,9,-1.0,1,-7.789743589743137,7.28717948717896,0.6820512820509265,5.133333333333175,0,0.9659258262890683,-0.25881904510252063
D,EURUSD_26414_LONG_5617,EURUSD,LONG,2025-11-11 11:30:00+00:00,2025-11-11 12:15:00+00:00,2025-11-11 15:15:00+00:00,26417,1.0,0.880898370379344,3.0,90.0,12,overlap,bos,internal,none,3,1,-0.2203389830508347,1,-1.7923875432523768,4.989619377162332,0.5651672433680119,3.6009227220296562,0,1.2246467991473532e-16,-1.0
D,EURUSD_26414_LONG_5617,EURUSD,LONG,2025-11-11 11:30:00+00:00,2025-11-11 12:15:00+00:00,2025-11-11 15:15:00+00:00,26417,1.5,0.880898370379344,3.0,90.0,12,overlap,bos,internal,none,3,1,-0.2203389830508347,1,-1.7923875432523768,4.989619377162332,0.5651672433680119,3.6009227220296562,0,1.2246467991473532e-16,-1.0
D,EURUSD_26414_LONG_5617,EURUSD,LONG,2025-11-11 11:30:00+00:00,2025-11-11 12:15:00+00:00,2025-11-11 16:15:00+00:00,26417,2.0,0.880898370379344,2.373702422145112,71.21107266435335,16,overlap,bos,internal,none,3,1,-0.2203389830508347,1,-1.7923875432523768,4.989619377162332,0.5651672433680119,3.6009227220296562,0,1.2246467991473532e-16,-1.0
D,EURUSD_26415_LONG_5618,EURUSD,LONG,2025-11-11 11:45:00+00:00,2025-11-11 12:15:00+00:00,2025-11-11 15:15:00+00:00,26417,1.0,0.8779253547889242,3.0,90.0,12,overlap,bos,internal,none,2,1,-1.0,1,-1.7923875432523768,4.989619377162332,0.5651672433680119,3.6009227220296562,0,1.2246467991473532e-16,-1.0
D,EURUSD_26415_LONG_5618,EURUSD,LONG,2025-11-11 11:45:00+00:00,2025-11-11 12:15:00+00:00,2025-11-11 15:15:00+00:00,26417,1.5,0.8779253547889242,3.0,90.0,12,overlap,bos,internal,none,2,1,-1.0,1,-1.7923875432523768,4.989619377162332,0.5651672433680119,3.6009227220296562,0,1.2246467991473532e-16,-1.0
D,EURUSD_26415_LONG_5618,EURUSD,LONG,2025-11-11 11:45:00+00:00,2025-11-11 12:15:00+00:00,2025-11-11 16:15:00+00:00,26417,2.0,0.8779253547889242,2.373702422145112,71.21107266435335,16,overlap,bos,internal,none,2,1,-1.0,1,-1.7923875432523768,4.989619377162332,0.5651672433680119,3.6009227220296562,0,1.2246467991473532e-16,-1.0
D,EURUSD_26418_LONG_5619,EURUSD,LONG,2025-11-11 12:30:00+00:00,2025-11-11 13:00:00+00:00,2025-11-11 15:15:00+00:00,26420,1.0,0.8772742605265786,3.0,90.0,9,overlap,bos,internal,none,2,1,-0.4358974358975673,1,-1.613382899627899,5.672862453531299,-0.15613382899613645,4.180916976455694,0,-0.2588190451025208,-0.9659258262890683
D,EURUSD_26418_LONG_5619,EURUSD,LONG,2025-11-11 12:30:00+00:00,2025-11-11 13:00:00+00:00,2025-11-11 15:15:00+00:00,26420,1.5,0.8772742605265786,3.0,90.0,9,overlap,bos,internal,none,2,1,-0.4358974358975673,1,-1.613382899627899,5.672862453531299,-0.15613382899613645,4.180916976455694,0,-0.2588190451025208,-0.9659258262890683
D,EURUSD_26418_LONG_5619,EURUSD,LONG,2025-11-11 12:30:00+00:00,2025-11-11 13:00:00+00:00,2025-11-11 17:00:00+00:00,26420,2.0,0.8772742605265786,1.890954151176907,56.72862453530721,16,overlap,bos,internal,none,2,1,-0.4358974358975673,1,-1.613382899627899,5.672862453531299,-0.15613382899613645,4.180916976455694,0,-0.2588190451025208,-0.9659258262890683
D,EURUSD_26508_SHORT_5632,EURUSD,SHORT,2025-11-12 11:00:00+00:00,2025-11-12 16:00:00+00:00,2025-11-12 16:30:00+00:00,26528,1.0,0.8777369000335156,-1.0,-30.0,2,overlap,bos,internal,none,20,7,-1.0,1,-7.370322580644773,3.2154838709678892,-2.7999999999998395,-0.036129032257899416,0,-0.8660254037844385,-0.5000000000000004
D,EURUSD_26508_SHORT_5632,EURUSD,SHORT,2025-11-12 11:00:00+00:00,2025-11-12 16:00:00+00:00,2025-11-12 16:45:00+00:00,26528,1.5,0.8777369000335156,-1.0,-30.0,3,overlap,bos,internal,none,20,7,-1.0,1,-7.370322580644773,3.2154838709678892,-2.7999999999998395,-0.036129032257899416,0,-0.8660254037844385,-0.5000000000000004
D,EURUSD_26508_SHORT_5632,EURUSD,SHORT,2025-11-12 11:00:00+00:00,2025-11-12 16:00:00+00:00,2025-11-12 17:00:00+00:00,26528,2.0,0.8777369000335156,-1.0,-30.0,4,overlap,bos,internal,none,20,7,-1.0,1,-7.370322580644773,3.2154838709678892,-2.7999999999998395,-0.036129032257899416,0,-0.8660254037844385,-0.5000000000000004
D,EURUSD_26509_SHORT_5633,EURUSD,SHORT,2025-11-12 11:15:00+00:00,2025-11-12 12:15:00+00:00,2025-11-12 12:45:00+00:00,26513,1.0,0.8809236119247429,-1.0,-30.0,2,overlap,bos,internal,none,4,3,-1.0,1,-6.912718204488596,3.316708229426399,-3.8927680798007396,-0.4014962593519187,0,1.2246467991473532e-16,-1.0
D,EURUSD_26509_SHORT_5633,EURUSD,SHORT,2025-11-12 11:15:00+00:00,2025-11-12 12:15:00+00:00,2025-11-12 13:45:00+00:00,26513,1.5,0.8809236119247429,-1.0,-30.0,6,overlap,bos,internal,none,4,3,-1.0,1,-6.912718204488596,3.316708229426399,-3.8927680798007396,-0.4014962593519187,0,1.2246467991473532e-16,-1.0
D,EURUSD_26509_SHORT_5633,EURUSD,SHORT,2025-11-12 11:15:00+00:00,2025-11-12 12:15:00+00:00,2025-11-12 13:45:00+00:00,26513,2.0,0.8809236119247429,-1.0,-30.0,6,overlap,bos,internal,none,4,3,-1.0,1,-6.912718204488596,3.316708229426399,-3.8927680798007396,-0.4014962593519187,0,1.2246467991473532e-16,-1.0
D,EURUSD_26526_SHORT_5635,EURUSD,SHORT,2025-11-12 15:30:00+00:00,2025-11-12 16:00:00+00:00,2025-11-12 16:30:00+00:00,26528,1.0,0.8786342089438963,-1.0,-30.0,2,overlap,bos,internal,none,2,1,1.9230769230772515,2,-7.370322580644773,3.2154838709678892,-2.7999999999998395,-0.036129032257899416,0,-0.8660254037844385,-0.5000000000000004
D,EURUSD_26526_SHORT_5635,EURUSD,SHORT,2025-11-12 15:30:00+00:00,2025-11-12 16:00:00+00:00,2025-11-12 16:45:00+00:00,26528,1.5,0.8786342089438963,-1.0,-30.0,3,overlap,bos,internal,none,2,1,1.9230769230772515,2,-7.370322580644773,3.2154838709678892,-2.7999999999998395,-0.036129032257899416,0,-0.8660254037844385,-0.5000000000000004
D,EURUSD_26526_SHORT_5635,EURUSD,SHORT,2025-11-12 15:30:00+00:00,2025-11-12 16:00:00+00:00,2025-11-12 17:00:00+00:00,26528,2.0,0.8786342089438963,-1.0,-30.0,4,overlap,bos,internal,none,2,1,1.9230769230772515,2,-7.370322580644773,3.2154838709678892,-2.7999999999998395,-0.036129032257899416,0,-0.8660254037844385,-0.5000000000000004
D,EURUSD_26533_LONG_5637,EURUSD,LONG,2025-11-12 17:15:00+00:00,2025-11-12 17:45:00+00:00,2025-11-12 21:00:00+00:00,26535,1.0,0.8797024960593213,-1.0,-30.0,13,new_york,bos,internal,none,2,1,-1.0,1,-1.663934426229187,6.741803278688437,1.319672131147528,4.461065573770534,0,-0.9659258262890683,-0.25881904510252063
D,EURUSD_26533_LONG_5637,EURUSD,LONG,2025-11-12 17:15:00+00:00,2025-11-12 17:45:00+00:00,2025-11-12 21:45:00+00:00,26535,1.5,0.8797024960593213,-0.7172131147540936,-21.516393442622807,16,new_york,bos,internal,none,2,1,-1.0,1,-1.663934426229187,6.741803278688437,1.319672131147528,4.461065573770534,0,-0.9659258262890683,-0.25881904510252063
D,EURUSD_26533_LONG_5637,EURUSD,LONG,2025-11-12 17:15:00+00:00,2025-11-12 17:45:00+00:00,2025-11-12 21:45:00+00:00,26535,2.0,0.8797024960593213,-0.5379098360655702,-16.137295081967107,16,new_york,bos,internal,none,2,1,-1.0,1,-1.663934426229187,6.741803278688437,1.319672131147528,4.461065573770534,0,-0.9659258262890683,-0.25881904510252063
D,EURUSD_26600_LONG_5656,EURUSD,LONG,2025-11-13 10:00:00+00:00,2025-11-13 10:45:00+00:00,2025-11-13 11:30:00+00:00,26603,1.0,0.8763444093425139,-1.0,-30.0,3,london,bos,internal,none,3,1,-0.028571428571292627,1,4.560949298813683,9.816612729234935,1.3139158576054808,7.218985976267971,0,0.49999999999999994,-0.8660254037844387
D,EURUSD_26600_LONG_5656,EURUSD,LONG,2025-11-13 10:00:00+00:00,2025-11-13 10:45:00+00:00,2025-11-13 11:30:00+00:00,26603,1.5,0.8763444093425139,-1.0,-30.0,3,london,bos,internal,none,3,1,-0.028571428571292627,1,4.560949298813683,9.816612729234935,1.3139158576054808,7.218985976267971,0,0.49999999999999994,-0.8660254037844387
D,EURUSD_26600_LONG_5656,EURUSD,LONG,2025-11-13 10:00:00+00:00,2025-11-13 10:45:00+00:00,2025-11-13 11:30:00+00:00,26603,2.0,0.8763444093425139,-1.0,-30.0,3,london,bos,internal,none,3,1,-0.028571428571292627,1,4.560949298813683,9.816612729234935,1.3139158576054808,7.218985976267971,0,0.49999999999999994,-0.8660254037844387
D,EURUSD_26618_LONG_5660,EURUSD,LONG,2025-11-13 14:30:00+00:00,2025-11-13 16:30:00+00:00,2025-11-13 18:45:00+00:00,26626,1.0,0.8833931754263753,3.0,90.0,9,overlap,bos,internal,none,8,4,-1.0,2,4.547390841320437,9.735889243876443,-0.8349307774226115,3.5335463258784823,0,-0.8660254037844385,-0.5000000000000004
