streak_id,sign,length,start_time,end_time,pnl_r,pnl_usd,start_setup_id,end_setup_id
291,loss,3,2026-02-13 11:15:00+00:00,2026-02-13 17:45:00+00:00,-1.1620370370373738,-34.86111111112122,EURUSD_32731_SHORT_7001,XAUUSD_33186_LONG_6912
292,win,2,2026-02-13 20:45:00+00:00,2026-02-13 20:45:00+00:00,2.419400499583668,72.58201498751004,XAUUSD_33186_LONG_6912,XAUUSD_33186_LONG_6912
293,loss,3,2026-02-13 22:45:00+00:00,2026-02-16 02:00:00+00:00,-3.0,-90.0,XAUUSD_33197_LONG_6915,XAUUSD_33197_LONG_6915
294,win,6,2026-02-17 20:00:00+00:00,2026-02-17 23:45:00+00:00,7.923909782770447,237.7172934831134,XAUUSD_33358_SHORT_6947,EURUSD_32973_LONG_7041
295,loss,6,2026-02-18 12:00:00+00:00,2026-02-18 15:30:00+00:00,-5.787346221441308,-173.62038664323924,EURUSD_33030_SHORT_7054,EURUSD_33050_LONG_7056
296,win,12,2026-02-18 16:30:00+00:00,2026-02-19 00:15:00+00:00,21.81570678744761,654.4712036234284,XAUUSD_33450_LONG_6968,EURUSD_33071_SHORT_7061
297,loss,1,2026-02-19 01:30:00+00:00,2026-02-19 01:30:00+00:00,-1.0,-30.0,XAUUSD_33471_SHORT_6972,XAUUSD_33471_SHORT_6972
298,win,2,2026-02-19 02:15:00+00:00,2026-02-19 02:15:00+00:00,1.4867421223231716,44.60226366969515,XAUUSD_33471_SHORT_6972,XAUUSD_33471_SHORT_6972
299,loss,15,2026-02-19 12:00:00+00:00,2026-02-24 14:30:00+00:00,-15.0,-450.0,EURUSD_33122_LONG_7070,GBPUSD_33422_LONG_6986
300,win,6,2026-02-25 19:00:00+00:00,2026-02-25 22:45:00+00:00,5.670014836200298,170.10044508600893,EURUSD_33539_LONG_7157,EURUSD_33544_LONG_7159
301,loss,2,2026-02-26 17:30:00+00:00,2026-02-26 17:45:00+00:00,-2.0,-60.0,GBPUSD_33631_SHORT_7034,GBPUSD_33631_SHORT_7034
302,win,4,2026-02-26 21:15:00+00:00,2026-02-27 15:15:00+00:00,10.26905829596412,308.0717488789236,GBPUSD_33631_SHORT_7034,XAUUSD_34089_LONG_7110
303,loss,3,2026-02-27 18:15:00+00:00,2026-02-27 22:00:00+00:00,-2.0619638870392922,-61.85891661117876,XAUUSD_34094_LONG_7111,XAUUSD_34094_LONG_7111
304,win,3,2026-02-27 22:00:00+00:00,2026-02-27 22:00:00+00:00,1.3037249283666004,39.11174785099801,EURUSD_33734_LONG_7208,EURUSD_33734_LONG_7208
305,loss,12,2026-03-03 14:00:00+00:00,2026-03-05 01:00:00+00:00,-9.957854819356053,-298.7356445806816,GBPUSD_33902_SHORT_7118,XAUUSD_34387_SHORT_7178
306,win,6,2026-03-11 01:15:00+00:00,2026-03-11 01:45:00+00:00,8.305555555555141,249.16666666665424,GBPUSD_34419_SHORT_7229,EURUSD_34421_SHORT_7382
307,loss,2,2026-03-11 21:00:00+00:00,2026-03-11 22:45:00+00:00,-2.0,-60.0,XAUUSD_34842_SHORT_7258,XAUUSD_34842_SHORT_7258
308,win,1,2026-03-12 01:30:00+00:00,2026-03-12 01:30:00+00:00,0.2025442753803679,6.076328261411039,XAUUSD_34842_SHORT_7258,XAUUSD_34842_SHORT_7258
309,loss,3,2026-03-12 08:30:00+00:00,2026-03-12 09:30:00+00:00,-3.0,-90.0,XAUUSD_34892_SHORT_7270,XAUUSD_34892_SHORT_7270
310,win,9,2026-03-12 23:30:00+00:00,2026-03-13 10:00:00+00:00,21.912501349454775,657.3750404836433,XAUUSD_34944_SHORT_7283,GBPUSD_34655_SHORT_7278
311,loss,18,2026-03-13 16:30:00+00:00,2026-03-19 12:15:00+00:00,-17.760164693772516,-532.8049408131756,XAUUSD_35013_LONG_7298,EURUSD_35052_SHORT_7528
312,win,12,2026-03-19 16:45:00+00:00,2026-03-20 01:15:00+00:00,23.577257459735137,707.3177237920539,GBPUSD_35068_LONG_7373,EURUSD_35090_LONG_7536
313,loss,7,2026-03-20 19:00:00+00:00,2026-03-25 18:00:00+00:00,-6.1866276640200715,-185.59882992060213,GBPUSD_35173_SHORT_7395,EURUSD_35459_SHORT_7619
314,win,5,2026-03-25 21:30:00+00:00,2026-03-26 02:45:00+00:00,7.387254107260436,221.61762321781305,EURUSD_35459_SHORT_7619,XAUUSD_35762_SHORT_7475
315,loss,1,2026-03-27 12:30:00+00:00,2026-03-27 12:30:00+00:00,-1.0,-30.0,EURUSD_35626_SHORT_7660,EURUSD_35626_SHORT_7660
316,win,5,2026-03-27 14:45:00+00:00,2026-03-27 15:30:00+00:00,11.809037648159322,354.2711294447796,GBPUSD_35627_SHORT_7490,GBPUSD_35627_SHORT_7490
317,loss,3,2026-03-27 16:30:00+00:00,2026-03-27 16:30:00+00:00,-3.0,-90.0,GBPUSD_35644_SHORT_7493,GBPUSD_35644_SHORT_7493
318,win,6,2026-03-31 20:45:00+00:00,2026-04-01 17:00:00+00:00,8.122316055539823,243.66948166619468,XAUUSD_36125_LONG_7537,GBPUSD_35918_LONG_7551
319,loss,9,2026-04-08 16:15:00+00:00,2026-04-09 18:15:00+00:00,-9.0,-270.0,EURUSD_36409_LONG_7800,EURUSD_36516_SHORT_7825
320,win,3,2026-04-09 19:00:00+00:00,2026-04-09 19:30:00+00:00,8.299361799016797,248.98085397050392,EURUSD_36506_LONG_7822,EURUSD_36506_LONG_7822
321,loss,6,2026-04-10 09:00:00+00:00,2026-04-10 12:15:00+00:00,-6.0,-180.0,GBPUSD_36577_SHORT_7703,EURUSD_36581_SHORT_7845
322,win,3,2026-04-10 17:15:00+00:00,2026-04-10 17:30:00+00:00,5.228689567429782,156.8606870228935,EURUSD_36596_LONG_7847,EURUSD_36596_LONG_7847
323,loss,18,2026-04-10 20:30:00+00:00,2026-04-21 17:45:00+00:00,-13.309084308339932,-399.2725292501979,GBPUSD_36620_SHORT_7713,EURUSD_37282_LONG_7984
324,win,6,2026-04-21 17:45:00+00:00,2026-04-21 21:15:00+00:00,18.0,540.0,XAUUSD_37407_SHORT_7803,XAUUSD_37406_SHORT_7802
325,loss,15,2026-04-22 01:45:00+00:00,2026-04-23 13:45:00+00:00,-12.144403636574005,-364.33210909722015,XAUUSD_37425_SHORT_7808,GBPUSD_37455_LONG_7895
326,win,6,2026-04-24 00:45:00+00:00,2026-04-24 22:45:00+00:00,5.6986913881552095,170.96074164465628,GBPUSD_37489_SHORT_7904,GBPUSD_37573_LONG_7916
327,loss,2,2026-04-28 11:15:00+00:00,2026-04-28 11:15:00+00:00,-2.0,-60.0,GBPUSD_37736_SHORT_7957,GBPUSD_37735_SHORT_7956
328,win,8,2026-04-28 13:15:00+00:00,2026-04-28 14:45:00+00:00,19.436696665934925,583.1008999780478,XAUUSD_37840_SHORT_7898,GBPUSD_37747_SHORT_7960
329,loss,14,2026-04-28 16:30:00+00:00,2026-04-30 16:00:00+00:00,-13.706555671175789,-411.1966701352736,GBPUSD_37747_SHORT_7960,EURUSD_37942_LONG_8129
330,win,3,2026-04-30 21:45:00+00:00,2026-04-30 21:45:00+00:00,1.4721595184350036,44.16478555305011,EURUSD_37938_LONG_8127,EURUSD_37938_LONG_8127
331,loss,4,2026-04-30 23:45:00+00:00,2026-05-01 16:45:00+00:00,-2.8623188405797277,-85.86956521739182,EURUSD_37960_LONG_8133,EURUSD_38041_LONG_8148
332,win,2,2026-05-01 17:00:00+00:00,2026-05-01 18:45:00+00:00,3.288740245261958,98.66220735785875,EURUSD_38041_LONG_8148,EURUSD_38041_LONG_8148
333,loss,1,2026-05-05 13:45:00+00:00,2026-05-05 13:45:00+00:00,-1.0,-30.0,XAUUSD_38304_LONG_7993,XAUUSD_38304_LONG_7993
334,win,2,2026-05-05 15:00:00+00:00,2026-05-05 15:00:00+00:00,1.8668583949602822,56.00575184880846,XAUUSD_38304_LONG_7993,XAUUSD_38304_LONG_7993
335,loss,6,2026-05-05 17:15:00+00:00,2026-05-05 20:45:00+00:00,-3.6383476227591456,-109.15042868277438,XAUUSD_38330_LONG_7999,GBPUSD_38241_LONG_8057
336,win,12,2026-05-05 21:00:00+00:00,2026-05-08 11:30:00+00:00,11.959442125991519,358.78326377974554,EURUSD_38241_LONG_8192,EURUSD_38495_LONG_8249
337,loss,15,2026-05-08 16:00:00+00:00,2026-05-12 08:45:00+00:00,-11.296672493113382,-338.90017479340145,EURUSD_38511_LONG_8252,EURUSD_38681_SHORT_8299
338,win,6,2026-05-12 09:30:00+00:00,2026-05-12 12:45:00+00:00,14.297774391211954,428.9332317363586,GBPUSD_38689_SHORT_8157,XAUUSD_38757_SHORT_8099
339,flat,3,2026-05-12 14:30:00+00:00,2026-05-12 14:30:00+00:00,0.0,0.0,EURUSD_38696_SHORT_8302,EURUSD_38696_SHORT_8302
340,loss,12,2026-05-12 19:00:00+00:00,2026-05-13 18:30:00+00:00,-10.534192269573733,-316.025768087212,EURUSD_38721_SHORT_8303,XAUUSD_38879_SHORT_8124
341,win,4,2026-05-14 19:15:00+00:00,2026-05-14 19:30:00+00:00,12.0,360.0,GBPUSD_38911_SHORT_8197,GBPUSD_38921_SHORT_8200
342,loss,1,2026-05-14 20:30:00+00:00,2026-05-14 20:30:00+00:00,-1.0,-30.0,EURUSD_38920_SHORT_8337,EURUSD_38920_SHORT_8337
343,win,8,2026-05-14 20:30:00+00:00,2026-05-15 12:00:00+00:00,11.903825827206274,357.1147748161883,GBPUSD_38921_SHORT_8200,EURUSD_38980_SHORT_8350
344,loss,6,2026-05-15 13:45:00+00:00,2026-05-19 13:00:00+00:00,-6.0,-180.0,EURUSD_38980_SHORT_8350,EURUSD_39185_SHORT_8403
345,win,5,2026-05-19 16:15:00+00:00,2026-05-19 17:15:00+00:00,9.238674748191533,277.160242445746,EURUSD_39184_SHORT_8402,EURUSD_39184_SHORT_8402
346,loss,3,2026-05-19 20:00:00+00:00,2026-05-19 21:00:00+00:00,-2.2049180327866047,-66.14754098359813,EURUSD_39201_SHORT_8405,EURUSD_39201_SHORT_8405
347,win,3,2026-05-21 19:45:00+00:00,2026-05-21 19:45:00+00:00,1.1521639042358114,34.564917127074345,GBPUSD_39388_SHORT_8304,GBPUSD_39388_SHORT_8304
348,loss,6,2026-05-22 11:00:00+00:00,2026-05-22 18:15:00+00:00,-6.0,-180.0,GBPUSD_39460_SHORT_8317,XAUUSD_39515_SHORT_8234
349,win,1,2026-05-26 10:00:00+00:00,2026-05-26 10:00:00+00:00,3.0,90.0,GBPUSD_39648_SHORT_8354,GBPUSD_39648_SHORT_8354
350,loss,4,2026-05-26 12:45:00+00:00,2026-05-26 16:15:00+00:00,-3.4772727272726405,-104.31818181817921,GBPUSD_39648_SHORT_8354,XAUUSD_39694_SHORT_8279
351,win,7,2026-05-26 18:00:00+00:00,2026-05-26 20:30:00+00:00,10.449625435748125,313.4887630724437,GBPUSD_39675_SHORT_8358,EURUSD_39680_SHORT_8514
352,loss,6,2026-05-27 15:15:00+00:00,2026-05-27 15:15:00+00:00,-6.0,-180.0,GBPUSD_39766_SHORT_8379,EURUSD_39766_SHORT_8529
353,win,1,2026-05-27 16:15:00+00:00,2026-05-27 16:15:00+00:00,3.0,90.0,XAUUSD_39783_SHORT_8300,XAUUSD_39783_SHORT_8300
354,loss,5,2026-05-27 18:30:00+00:00,2026-05-27 21:45:00+00:00,-1.7585759638989162,-52.75727891696749,EURUSD_39776_SHORT_8531,EURUSD_39776_SHORT_8531
355,win,1,2026-05-28 17:00:00+00:00,2026-05-28 17:00:00+00:00,3.0,90.0,EURUSD_39871_LONG_8555,EURUSD_39871_LONG_8555
356,loss,1,2026-05-28 17:00:00+00:00,2026-05-28 17:00:00+00:00,-1.0,-30.0,GBPUSD_39871_LONG_8408,GBPUSD_39871_LONG_8408
357,win,7,2026-05-28 17:15:00+00:00,2026-05-28 20:45:00+00:00,16.319253069318787,489.5775920795636,XAUUSD_39883_LONG_8323,EURUSD_39871_LONG_8555
358,loss,6,2026-05-29 14:30:00+00:00,2026-05-29 22:30:00+00:00,-3.9933841422651906,-119.80152426795571,GBPUSD_39946_SHORT_8424,GBPUSD_39976_LONG_8430
