schema_version,trade_id,symbol,timestamp,direction,session,weekday,bos_detected,bos_strength,choch_detected,choch_strength,fvg_detected,fvg_size,fvg_fill_status,fvg_direction,ob_detected,ob_distance,liquidity_sweep,displacement_magnitude,displacement_bullish,displacement_bearish,premium_discount_zone,premium_distance,ote_long_min,ote_short_min,d1_bias,h4_bias,trend_alignment,trend_confidence,ema_fast,ema_slow,ema_distance,ema_slope,atr,atr_ratio,candle_range_vs_atr,volatility_regime,rsi,rsi_slope,volume_ratio,momentum_strength,spread,market_regime,directional_efficiency,range_compression,sl_distance,tp_distance,rr_ratio,expected_hold_bars,ml_probability,ml_threshold,governor_mode,risk_multiplier,agent_ict_bias,agent_ict_confidence,agent_ict_events,agent_wyckoff_bias,agent_wyckoff_confidence,agent_wyckoff_phase,agent_wyckoff_events,agent_wyckoff_spring,agent_wyckoff_upthrust,agent_wyckoff_sos,agent_wyckoff_sow,agent_wyckoff_effort_divergence,agent_wyckoff_stoch_exhaustion,agent_wyckoff_stoch_divergence,agent_structure_bias,agent_structure_confidence,agent_structure_events,agent_decision_bias,agent_decision_confidence,agent_decision_reasons,agent_decision_conflicts,agent_decision_conflict_penalty,agent_decision_ml_probability,agent_decision_weighted_bias_sum,agent_decision_total_weight,pnl_r,win,exit_reason,max_favorable_excursion,max_adverse_excursion
v3,EURUSD-2026-06-23 11:30:00+00:00-REJECT,EURUSD,2026-06-23 11:30:00+00:00,SHORT,LONDON,1,1,-1.0,1,0.0,1,8.999999999992347e-05,bearish_unfilled,BEARISH,0,0.0023800000000000487,1,0.0,0,0,DISCOUNT,-0.8678155932093347,1.1425976,1.1411707999999998,BEARISH,BEARISH,BEARISH,0.4908776639941436,1.1420305647730111,1.1425136086215864,0.0004830438485752264,-0.0006203180471102687,0.0008328571428571273,1.564680622651628,0.5523156089195453,HIGH_VOL,38.74015748031437,-0.7461988599733189,1.2587851174115954,-0.0004830438485752264,0.0,HIGH_VOL,0.27005347593582746,1.5669781669831317,0.003249999999999975,0.0016657142857141594,0.5125274725274376,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 11:45:00+00:00-REJECT,EURUSD,2026-06-23 11:45:00+00:00,SHORT,LONDON,1,0,0.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0022200000000001108,0,0.0,0,0,DISCOUNT,-0.7758616230679778,1.1425976,1.1411707999999998,BEARISH,BEARISH,BEARISH,0.45019032003676557,1.1419162252708195,1.1424475847540732,0.0005313594832536683,-0.0006336210902426753,0.0008299999999999816,1.5002259376412006,0.4698795180721676,HIGH_VOL,36.952998379253096,-1.7871591010612775,1.0705796143053743,-0.0005313594832536683,0.0,HIGH_VOL,0.2890094979647307,1.4662596967719828,0.003090000000000037,0.0016599999999999948,0.5372168284789562,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 13:15:00+00:00-REJECT,EURUSD,2026-06-23 13:15:00+00:00,SHORT,NEW_YORK,1,0,0.0,1,0.0,0,0.0,none,NONE,0,0.0025600000000001177,0,0.0,0,0,DISCOUNT,-0.9712638096184408,1.1425976,1.1411707999999998,BEARISH,BEARISH,BEARISH,0.4550247138278997,1.1414267100091908,1.142105819695722,0.0006791096865310653,-0.00039844618821738287,0.0008114285714285423,1.1991344276138607,0.751760563380308,RANGING,35.61208267090477,-2.7485730668003256,0.8502801492048132,-0.0006791096865310653,0.0,RANGING,0.2645861601085607,0.688442558806847,0.003430000000000044,0.001622857142857148,0.47313619325280676,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 13:30:00+00:00-REJECT,EURUSD,2026-06-23 13:30:00+00:00,SHORT,NEW_YORK,1,0,0.0,1,0.0,0,0.0,none,NONE,0,0.0025500000000000522,1,0.0,0,0,DISCOUNT,-0.9213477969955987,1.1425672,1.1411076,BEARISH,BEARISH,BEARISH,0.5264799533102065,1.1413384519130774,1.142042846374321,0.000704394461243707,-0.0004052608369586874,0.000743571428571399,1.0730299438231086,0.49759846301632527,RANGING,27.02702702702541,-8.585055643879357,0.8320983080153143,-0.000704394461243707,0.0,RANGING,0.25171939477303584,0.6426350292219345,0.0034199999999999786,0.001487142857142798,0.43483709273181503,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 13:45:00+00:00-REJECT,EURUSD,2026-06-23 13:45:00+00:00,SHORT,NEW_YORK,1,1,-1.0,1,0.0,0,0.0,none,NONE,0,0.0029800000000002047,0,0.0,0,0,DISCOUNT,-0.7539859890724682,1.1422518,1.1404519,BEARISH,BEARISH,BEARISH,0.5697839763034783,1.1412176469689748,1.141965479849838,0.0007478328808632195,-0.0004380931382006459,0.0007564285714285468,1.066304183658055,1.388101983002872,RANGING,14.990512333966834,-12.036514693058578,1.0947655480645406,-0.0007478328808632195,0.0,RANGING,0.29074315514994686,0.6658820288979903,0.003850000000000131,0.0015128571428570936,0.39294990723559536,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 16:45:00+00:00-REJECT,EURUSD,2026-06-23 16:45:00+00:00,SHORT,NEW_YORK,1,0,0.0,1,0.0,0,0.0,none,NONE,0,0.004090000000000149,0,0.0,0,0,DISCOUNT,-0.5379534402947894,1.1401386,1.1388963,BEARISH,BEARISH,BEARISH,0.45178220563785537,1.1396875107945181,1.1408516707565706,0.0011641599620524357,-0.0003955752627848863,0.0008000000000000071,1.1136521825594463,1.4875000000000174,RANGING,35.70093457944064,-3.4384096828570776,1.353896103896104,-0.0011641599620524357,0.0,RANGING,0.28549618320607156,1.2721114027859666,0.0023299999999999432,0.0016000000000000458,0.6866952789699935,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 17:00:00+00:00-REJECT,EURUSD,2026-06-23 17:00:00+00:00,SHORT,NEW_YORK,1,0,0.0,1,0.0,0,0.0,none,NONE,0,0.0046000000000001595,0,0.0,0,0,DISCOUNT,-0.8745868814608566,1.1401386,1.1388963,BEARISH,BEARISH,BEARISH,0.5392627049865488,1.1395696526236117,1.1407574875896462,0.0011878349660345844,-0.0003988538091863614,0.0008257142857142867,1.1496767777225512,0.8840830449825736,RANGING,32.47863247863329,-3.2223021008073545,1.6968145620022752,-0.0011878349660345844,0.0,RANGING,0.36219336219331216,1.2585443986422304,0.0028399999999999537,0.001651428571428637,0.5814889336016422,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 17:15:00+00:00-REJECT,EURUSD,2026-06-23 17:15:00+00:00,SHORT,NEW_YORK,1,1,-1.0,1,0.0,1,0.00019999999999997797,bearish_unfilled,BEARISH,0,0.005090000000000039,0,0.0,0,0,DISCOUNT,-0.7855223670120409,1.1398726,1.1383432999999998,BEARISH,BEARISH,BEARISH,0.6188250512843143,1.139416352373744,1.140647782193974,0.0012314298202300566,-0.0004227724940255584,0.0008242857142857218,1.148430113947387,1.2495667244368351,RANGING,32.14890016920705,-0.3297323094262339,1.421711212337413,-0.0012314298202300566,0.0,RANGING,0.40620782726040894,1.211510899095757,0.003329999999999833,0.0016485714285714437,0.4950664950665244,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 17:30:00+00:00-REJECT,EURUSD,2026-06-23 17:30:00+00:00,SHORT,NEW_YORK,1,0,0.0,1,0.0,1,0.000280000000000058,bearish_unfilled,BEARISH,0,0.0050200000000000244,0,0.0,0,0,DISCOUNT,-0.7479888750728868,1.1398726,1.1383432999999998,BEARISH,BEARISH,BEARISH,0.5804470386929985,1.1392843188143398,1.14054512406872,0.001260805254380326,-0.0004844132088803743,0.0008307142857142878,1.1577323179533336,0.6139294926913266,RANGING,31.21783876501003,-0.931061404197024,1.3022932963131058,-0.001260805254380326,0.0,RANGING,0.3806275579808421,1.1202356349077838,0.0032599999999998186,0.0016614285714284804,0.5096406660823843,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 17:45:00+00:00-REJECT,EURUSD,2026-06-23 17:45:00+00:00,SHORT,NEW_YORK,1,0,0.0,1,0.0,0,0.0,none,NONE,0,0.004850000000000243,0,0.0,0,0,DISCOUNT,-0.6568361089350773,1.1398726,1.1383432999999998,BEARISH,BEARISH,BEARISH,0.4769482070550973,1.1391810503558313,1.1404531584189666,0.0012721080631352688,-0.0005830405223203883,0.0008242857142857218,1.1478018699025514,0.8370883882149934,RANGING,37.40601503759285,6.188176272582822,1.3290447089096173,-0.0012721080631352688,0.0,RANGING,0.4036061026352338,1.0870179703885212,0.003090000000000037,0.0016485714285714437,0.5335182616736,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 07:00:00+00:00-REJECT,EURUSD,2026-06-24 07:00:00+00:00,SHORT,LONDON,2,0,0.0,1,0.0,0,0.0,none,NONE,0,0.00674000000000019,0,0.0,0,0,DISCOUNT,-0.7758614001195553,1.1374884,1.1365372,BEARISH,BEARISH,BEARISH,0.4952256288346523,1.1371859166981793,1.137879307590233,0.0006933908920536691,-0.0004257865224717161,0.0004664285714285502,1.2591592749709588,1.415007656967654,RANGING,31.076923076919357,-6.465739039117153,0.7926102502979738,-0.0006933908920536691,0.0,RANGING,0.42334096109849373,1.0480764544844217,0.002060000000000173,0.0009328571428570687,0.45284327323154877,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 07:15:00+00:00-REJECT,EURUSD,2026-06-24 07:15:00+00:00,SHORT,LONDON,2,0,0.0,1,0.0,0,0.0,none,NONE,0,0.00662000000000007,0,0.0,0,0,DISCOUNT,-0.6724132134368587,1.1374884,1.1365372,BEARISH,BEARISH,BEARISH,0.5170445799772376,1.137113924631686,1.137822471998459,0.0007085473667731712,-0.00037571161556981814,0.0004714285714285354,1.2323779292314851,0.9121212121211343,RANGING,31.707317073171225,0.6303939962518683,0.7440618939378141,-0.0007085473667731712,0.0,RANGING,0.3669724770642748,1.03873608950867,0.0019400000000000528,0.0009428571428571342,0.48600883652428273,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 07:30:00+00:00-REJECT,EURUSD,2026-06-24 07:30:00+00:00,SHORT,LONDON,2,0,0.0,1,0.0,0,0.0,none,NONE,0,0.006630000000000136,0,0.0,0,0,DISCOUNT,-0.6810338956604646,1.1374884,1.1365372,BEARISH,BEARISH,BEARISH,0.5452371608687411,1.1370478365715253,1.1377674730965588,0.0007196365250334846,-0.0003465962236108844,0.0004449999999999653,1.131698455949009,0.44943820224717657,RANGING,33.12101910827886,1.413702035107633,0.6606444092914828,-0.0007196365250334846,0.0,RANGING,0.4204275534442319,1.0031043701650766,0.0019500000000001183,0.0008899999999998354,0.45641025641014427,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 07:45:00+00:00-REJECT,EURUSD,2026-06-24 07:45:00+00:00,SHORT,LONDON,2,0,0.0,1,0.0,0,0.0,none,NONE,0,0.00674000000000019,0,0.0,0,0,DISCOUNT,-0.7614671913145782,1.1374016,1.1365078,BEARISH,BEARISH,BEARISH,0.511893714832639,1.1369775664218562,1.1377103172888505,0.0007327508669943139,-0.0003593013451717031,0.00043714285714283437,1.08568387440119,0.732026143791112,RANGING,35.254237288133126,2.1332181798542678,0.5916311996965994,-0.0007327508669943139,0.0,RANGING,0.39454094292808045,1.0140294044729972,0.002060000000000173,0.0008742857142856053,0.4244105409153068,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 09:15:00+00:00-REJECT,EURUSD,2026-06-24 09:15:00+00:00,SHORT,LONDON,2,0,0.0,1,0.0,0,0.0,none,NONE,0,0.00017000000000000348,0,1.8124999999998306,0,1,DISCOUNT,-0.43373441718755873,1.1370792,1.1363986,BEARISH,BEARISH,BEARISH,0.5063013641624233,1.1368835362393532,1.1375077279769306,0.0006241917375773287,-6.378576137389125e-05,0.00048000000000000424,1.0918839873263668,1.9791666666666625,RANGING,46.90721649484504,-3.5082959705285788,1.461988304093567,-0.0006241917375773287,0.0,RANGING,0.12643678160922084,1.05530139371649,0.0011900000000000244,0.0009600000000000719,0.8067226890756741,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 09:30:00+00:00-REJECT,EURUSD,2026-06-24 09:30:00+00:00,SHORT,LONDON,2,0,0.0,1,0.0,0,0.0,none,NONE,0,1.0000000000065512e-05,0,0.0,0,0,DISCOUNT,-0.21686720859377936,1.1370792,1.1363986,BEARISH,BEARISH,BEARISH,0.5259752776107846,1.13686605659751,1.137476052369992,0.0006099957724821081,-5.294902219565856e-05,0.00045928571428572554,1.0343440842918417,0.8926905132193095,RANGING,55.096418732782084,8.189202237937046,1.3724544849277958,-0.0006099957724821081,0.0,RANGING,0.1439688715953257,1.0030696793416554,0.0010099999999999554,0.0009185714285715463,0.9094766619520662,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 09:45:00+00:00-REJECT,EURUSD,2026-06-24 09:45:00+00:00,SHORT,LONDON,2,1,-1.0,1,0.0,0,0.0,none,NONE,0,0.0007500000000000284,0,1.5049504950496628,0,1,DISCOUNT,-0.7777769921445272,1.1369476,1.1361358000000001,BEARISH,BEARISH,BEARISH,0.6518850852133811,1.1367778607310806,1.1374158150221494,0.0006379542910688318,-0.00010123959151031592,0.0005050000000000095,1.122489481622646,2.158415841584188,RANGING,43.498817966902756,-11.597600765879328,1.6218508022225693,-0.0006379542910688318,0.0,RANGING,0.2982456140350918,1.1276991422879608,0.0017700000000000493,0.0010099999999999554,0.5706214689265126,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 10:00:00+00:00-REJECT,EURUSD,2026-06-24 10:00:00+00:00,SHORT,LONDON,2,1,-1.0,1,0.0,1,0.0002500000000000835,bearish_unfilled,BEARISH,0,0.0013099999999999223,0,0.0,0,0,DISCOUNT,-0.7760611767866488,1.1366958,1.1356339,BEARISH,BEARISH,BEARISH,0.664042634112077,1.1366447311376442,1.137335979138928,0.0006912480012837285,-0.0002277882018428823,0.0005400000000000008,1.181526920371983,1.8888888888889248,RANGING,34.29844097995681,-9.200376986945948,1.810377799498534,-0.0006912480012837285,0.0,RANGING,0.35587761674716345,1.2716442109521355,0.0023199999999998777,0.0010799999999999699,0.4655172413793219,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 10:15:00+00:00-REJECT,EURUSD,2026-06-24 10:15:00+00:00,SHORT,LONDON,2,1,-1.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0011699999999998933,0,0.0,0,0,DISCOUNT,-0.6653691320083339,1.1366834,1.1356297,BEARISH,BEARISH,BEARISH,0.6411692652313081,1.13653761388644,1.1372647642707348,0.0007271503842947169,-0.0003841893254767914,0.0005542857142857135,1.19283683037432,0.7757731958761642,RANGING,36.84210526315969,2.5436642832028795,1.5921918617682418,-0.0007271503842947169,0.0,RANGING,0.3141025641025568,1.2760189161606408,0.0021599999999999397,0.0011085714285714587,0.5132275132275416,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 10:45:00+00:00-REJECT,EURUSD,2026-06-24 10:45:00+00:00,SHORT,LONDON,2,1,-1.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0015199999999999658,0,0.0,0,0,DISCOUNT,-0.9341556097484137,1.1365966,1.1356003,BEARISH,BEARISH,BEARISH,0.49671691086865677,1.1363541465147504,1.1371319488712166,0.000777802356466184,-0.0005119100827595258,0.0006007142857142878,1.2530730835134032,1.6147443519618037,RANGING,37.83783783783738,-7.876447876449589,1.3488900440901828,-0.000777802356466184,0.0,RANGING,0.2383808095952011,1.3968609166274288,0.0023500000000000743,0.0012014285714285755,0.5112462006078883,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 11:00:00+00:00-REJECT,EURUSD,2026-06-24 11:00:00+00:00,SHORT,LONDON,2,1,-1.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.00270999999999999,0,1.6495049504950836,0,1,DISCOUNT,-0.8631574404434919,1.136076,1.1345180000000001,BEARISH,BEARISH,BEARISH,0.5916549080732563,1.1361280373228695,1.1370083430331297,0.0008803057102602097,-0.0006498234082110699,0.0007214285714285713,1.467703262370152,2.619801980197947,HIGH_VOL,30.817610062892868,-7.020227774944509,1.607773851590106,-0.0008803057102602097,0.0,HIGH_VOL,0.3162853297442879,1.5930693025666702,0.0035400000000000986,0.0014428571428570791,0.4075867635189375,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 11:15:00+00:00-REJECT,EURUSD,2026-06-24 11:15:00+00:00,SHORT,LONDON,2,0,0.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0013600000000000279,0,1.682991985752424,1,0,DISCOUNT,-0.1526314986150647,1.136076,1.1345180000000001,BEARISH,BEARISH,BEARISH,0.5571748923417591,1.1360520337683104,1.1369425256592816,0.0008904918909711235,-0.0005926973693337612,0.0008021428571428465,1.579465541490868,1.807658058771112,HIGH_VOL,43.552631578947356,12.735021516054488,1.574463457076566,-0.0008904918909711235,0.0,HIGH_VOL,0.13457076566125756,1.6886377400227282,0.0021900000000001363,0.0016042857142857248,0.7325505544683218,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 11:30:00+00:00-REJECT,EURUSD,2026-06-24 11:30:00+00:00,SHORT,LONDON,2,0,0.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0016499999999999293,0,0.0,0,0,DISCOUNT,-0.30526299723001254,1.136076,1.1345180000000001,BEARISH,BEARISH,BEARISH,0.4970468769013225,1.1359556495999,1.136867916809898,0.0009122672099981521,-0.0005819642865401153,0.000852142857142841,1.6178464876593466,1.3964794635370954,HIGH_VOL,39.25729442970803,-4.295337149239323,1.281465341623709,-0.0009122672099981521,0.0,HIGH_VOL,0.20325203252031557,1.6503377537577293,0.0024800000000000377,0.0017042857142857137,0.6872119815668096,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 11:45:00+00:00-REJECT,EURUSD,2026-06-24 11:45:00+00:00,SHORT,LONDON,2,0,0.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0014199999999999768,0,0.0,0,0,DISCOUNT,-0.18421042936296883,1.136076,1.1345180000000001,BEARISH,BEARISH,BEARISH,0.39984662023771866,1.1358903496380046,1.1368052534055884,0.0009149037675837413,-0.0005884438782983725,0.0008699999999999898,1.587798201016831,0.6091954022990204,HIGH_VOL,41.10824742268029,1.8509529929722603,1.1247888003861937,-0.0009149037675837413,0.0,HIGH_VOL,0.165336374002276,1.513340627320965,0.0022500000000000853,0.0017400000000000748,0.7733333333333373,16,0.6200000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 13:00:00+00:00-REJECT,EURUSD,2026-06-24 13:00:00+00:00,SHORT,NEW_YORK,2,0,0.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0023800000000000487,0,0.0,0,0,DISCOUNT,-0.6894733213299022,1.136076,1.1345180000000001,BEARISH,BEARISH,BEARISH,0.533903722288622,1.1353942020700059,1.1364148019690063,0.001020599899000496,-0.0004961475679987615,0.0009149999999999833,1.3762354963472172,0.7650273224043013,HIGH_VOL,32.400589101619374,-3.2281534133513077,0.9483747609942639,-0.001020599899000496,0.0,HIGH_VOL,0.26434195725535614,1.1819244241688556,0.003210000000000157,0.0018299999999999983,0.5700934579438968,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 13:15:00+00:00-REJECT,EURUSD,2026-06-24 13:15:00+00:00,SHORT,NEW_YORK,2,0,0.0,1,0.0,1,9.999999999998899e-05,bearish_unfilled,BEARISH,0,0.002610000000000001,0,0.0,0,0,DISCOUNT,-0.810525889196946,1.136076,1.1345180000000001,BEARISH,BEARISH,BEARISH,0.5455528593342355,1.1352690399681007,1.1363232411074768,0.0010542011393761541,-0.0005498477996177531,0.0008742857142857005,1.2723492723492633,0.5947712418301616,RANGING,35.143769968051174,2.7431808664318,0.8586920101130098,-0.0010542011393761541,0.0,RANGING,0.2821075740944059,1.0799271131556911,0.0034400000000001096,0.0017485714285714327,0.5083056478405166,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 13:30:00+00:00-REJECT,EURUSD,2026-06-24 13:30:00+00:00,SHORT,NEW_YORK,2,0,0.0,1,0.0,0,0.0,none,NONE,0,0.0024599999999999067,0,0.0,0,0,DISCOUNT,-0.7315785623270689,1.136076,1.1345180000000001,BEARISH,BEARISH,BEARISH,0.5268228499684318,1.1351700837806624,1.1362411532209091,0.001071069440246708,-0.0005479575329876418,0.000858571428571407,1.2113272195908296,0.9317803660564932,RANGING,40.17094017094053,5.027170202889359,1.0167124712174107,-0.001071069440246708,0.0,RANGING,0.249176728869375,0.9111249517415458,0.003290000000000015,0.0017171428571427505,0.5219279201041771,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 13:45:00+00:00-REJECT,EURUSD,2026-06-24 13:45:00+00:00,SHORT,NEW_YORK,2,0,0.0,1,0.0,0,0.0,none,NONE,0,0.00270999999999999,0,0.0,0,0,DISCOUNT,-0.8631574404434919,1.136076,1.1345180000000001,BEARISH,BEARISH,BEARISH,0.557367449401852,1.1350567424682183,1.1361524805455794,0.0010957380773610748,-0.0005471996727031136,0.000869999999999974,1.1908486507625866,0.6781609195400989,RANGING,37.08053691275127,-3.090403258189262,0.8773899981040443,-0.0010957380773610748,0.0,RANGING,0.3127071823204541,0.7981752378184446,0.0035400000000000986,0.0017399999999998528,0.4915254237287583,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 14:00:00+00:00-REJECT,EURUSD,2026-06-24 14:00:00+00:00,SHORT,NEW_YORK,2,0,0.0,1,0.0,0,0.0,none,NONE,0,0.002650000000000041,1,0.0,0,0,DISCOUNT,-0.8113203173476123,1.1359902,1.1344691,BEARISH,BEARISH,BEARISH,0.5463302848672057,1.1349599098521976,1.136069638171243,0.0011097283190453222,-0.0005484187514932515,0.0008535714285714059,1.1382036384417367,0.6326359832635975,RANGING,33.27402135231277,-3.8065155604384984,0.8238106343283582,-0.0011097283190453222,0.0,RANGING,0.3927315357561437,0.7217908897910947,0.0034800000000001496,0.001707142857142907,0.4905582922824235,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 14:15:00+00:00-REJECT,EURUSD,2026-06-24 14:15:00+00:00,SHORT,NEW_YORK,2,0,0.0,1,0.0,0,0.0,none,NONE,0,0.0022800000000000598,0,0.0,0,0,DISCOUNT,-0.5384611932942164,1.1356244000000002,1.1343452,BEARISH,BEARISH,BEARISH,0.49845132296434685,1.1349075374853217,1.1360045543213901,0.001097016836068443,-0.00048666458468415996,0.000824285714285706,1.0744878957169457,0.6793760831890556,RANGING,42.74809160305273,9.474070250739956,0.8241105850276317,-0.001097016836068443,0.0,RANGING,0.26276463262764665,0.7288089578800983,0.002990000000000048,0.0016485714285714437,0.5513616817964606,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-24 17:30:00+00:00-REJECT,EURUSD,2026-06-24 17:30:00+00:00,SHORT,NEW_YORK,2,0,0.0,1,0.0,0,0.0,bullish_unfilled,NONE,0,0.0024800000000000377,0,0.0,0,0,PREMIUM,0.2791517461824683,1.1341546,1.1329943,BEARISH,BEARISH,BEARISH,0.5779732919540909,1.134214513111383,1.1351511031582742,0.0009365900468911725,9.406609665840726e-05,0.0009271428571428407,1.1374490645401603,0.9599383667181067,RANGING,51.767151767151724,-3.3084421853316073,1.135114927554292,-0.0009365900468911725,0.0,RANGING,0.05281090289608293,1.19923289086439,0.0010200000000000209,0.0018542857142855862,1.8179271708681846,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
