experiment,setup_id,symbol,side,create_time,entry_time,exit_time,entry_idx,sl_atr_mult,ml_confidence,pnl_r,pnl_usd,holding_bars,session_bucket,structure_event,structure_scale,ob_state,bars_since_fvg_creation,bars_since_mitigation,mitigation_depth_pct,mitigation_touch_count,distance_prev_day_high,distance_prev_day_low,distance_eqh,distance_eql,ob_overlap_with_fvg,hour_sin,hour_cos,ob_state_code,session_bucket_code,structure_event_code,structure_scale_code,side_code,symbol_code,ml_oof_probability
D,GBPUSD_3776_SHORT_745,GBPUSD,SHORT,2024-12-12 14:00:00+00:00,2024-12-12 15:45:00+00:00,2024-12-12 19:45:00+00:00,3783,2.0,0.8771968099037095,1.2145695364238627,36.43708609271588,16,overlap,bos,internal,none,7,1,1.1904761904765429,2,-4.895364238410513,1.4927152317879655,-3.300662251655611,0.9364238410595541,0,-0.7071067811865471,-0.7071067811865479,0.0,2.0,0.0,0.0,1.0,1.0,0.5808998504112277
D,GBPUSD_3777_SHORT_746,GBPUSD,SHORT,2024-12-12 14:15:00+00:00,2024-12-12 15:00:00+00:00,2024-12-12 15:30:00+00:00,3780,1.0,0.8819674965889464,-1.0,-30.0,2,overlap,bos,internal,none,3,1,-0.6562500000001626,1,-6.701598579040567,1.8650088809943846,-5.023090586145483,0.17406749555925502,0,-0.7071067811865471,-0.7071067811865479,0.0,2.0,0.0,0.0,1.0,1.0,0.5703401533424874
D,GBPUSD_3777_SHORT_746,GBPUSD,SHORT,2024-12-12 14:15:00+00:00,2024-12-12 15:00:00+00:00,2024-12-12 15:30:00+00:00,3780,1.5,0.8819674965889464,-1.0,-30.0,2,overlap,bos,internal,none,3,1,-0.6562500000001626,1,-6.701598579040567,1.8650088809943846,-5.023090586145483,0.17406749555925502,0,-0.7071067811865471,-0.7071067811865479,0.0,2.0,0.0,0.0,1.0,1.0,0.5703401533424874
D,GBPUSD_3777_SHORT_746,GBPUSD,SHORT,2024-12-12 14:15:00+00:00,2024-12-12 15:00:00+00:00,2024-12-12 17:30:00+00:00,3780,2.0,0.8819674965889464,3.0,90.0,10,overlap,bos,internal,none,3,1,-0.6562500000001626,1,-6.701598579040567,1.8650088809943846,-5.023090586145483,0.17406749555925502,0,-0.7071067811865471,-0.7071067811865479,0.0,2.0,0.0,0.0,1.0,1.0,0.5703401533424874
D,GBPUSD_4077_LONG_799,GBPUSD,LONG,2024-12-17 17:15:00+00:00,2024-12-17 18:45:00+00:00,2024-12-17 22:45:00+00:00,4083,1.0,0.8733609589180386,-1.0,-30.0,16,new_york,bos,internal,none,6,5,-1.0,1,1.5555555555555554,9.80089916506088,0.04495825305083323,2.8953114964675506,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,1.0,0.6058331826594324
D,GBPUSD_4077_LONG_799,GBPUSD,LONG,2024-12-17 17:15:00+00:00,2024-12-17 18:45:00+00:00,2024-12-17 22:45:00+00:00,4083,1.5,0.8733609589180386,-0.4735602654678184,-14.206807964034551,16,new_york,bos,internal,none,6,5,-1.0,1,1.5555555555555554,9.80089916506088,0.04495825305083323,2.8953114964675506,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,1.0,0.6058331826594324
D,GBPUSD_4077_LONG_799,GBPUSD,LONG,2024-12-17 17:15:00+00:00,2024-12-17 18:45:00+00:00,2024-12-17 22:45:00+00:00,4083,2.0,0.8733609589180386,-0.3551701991008638,-10.655105973025913,16,new_york,bos,internal,none,6,5,-1.0,1,1.5555555555555554,9.80089916506088,0.04495825305083323,2.8953114964675506,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,1.0,0.6058331826594324
D,GBPUSD_4271_SHORT_834,GBPUSD,SHORT,2024-12-19 17:45:00+00:00,2024-12-19 18:30:00+00:00,2024-12-19 22:00:00+00:00,4274,1.0,0.8782173445754975,3.0,90.0,14,new_york,bos,internal,none,3,1,0.25742574257435974,2,-11.69563218390783,-0.8432183908045415,-5.896091954022839,0.5020689655173824,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.0,1.0,0.5733626995835174
D,GBPUSD_4271_SHORT_834,GBPUSD,SHORT,2024-12-19 17:45:00+00:00,2024-12-19 18:30:00+00:00,2024-12-19 22:30:00+00:00,4274,1.5,0.8782173445754975,1.7164750957854296,51.494252873562885,16,new_york,bos,internal,none,3,1,0.25742574257435974,2,-11.69563218390783,-0.8432183908045415,-5.896091954022839,0.5020689655173824,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.0,1.0,0.5733626995835174
D,GBPUSD_4271_SHORT_834,GBPUSD,SHORT,2024-12-19 17:45:00+00:00,2024-12-19 18:30:00+00:00,2024-12-19 22:30:00+00:00,4274,2.0,0.8782173445754975,1.2873563218390722,38.620689655172164,16,new_york,bos,internal,none,3,1,0.25742574257435974,2,-11.69563218390783,-0.8432183908045415,-5.896091954022839,0.5020689655173824,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,1.0,1.0,0.5733626995835174
D,GBPUSD_4359_LONG_856,GBPUSD,LONG,2024-12-20 15:45:00+00:00,2024-12-20 16:15:00+00:00,2024-12-20 18:30:00+00:00,4361,1.0,0.8809948353361474,3.0,90.0,9,overlap,bos,internal,none,2,1,0.5593220338984135,2,-10.162522741055009,4.406306852637896,-1.0952092177076906,4.52516676773779,0,-0.8660254037844385,-0.5000000000000004,0.0,2.0,0.0,0.0,0.0,1.0,0.6984259372732509
D,GBPUSD_4359_LONG_856,GBPUSD,LONG,2024-12-20 15:45:00+00:00,2024-12-20 16:15:00+00:00,2024-12-20 19:00:00+00:00,4361,1.5,0.8809948353361474,3.0,90.0,11,overlap,bos,internal,none,2,1,0.5593220338984135,2,-10.162522741055009,4.406306852637896,-1.0952092177076906,4.52516676773779,0,-0.8660254037844385,-0.5000000000000004,0.0,2.0,0.0,0.0,0.0,1.0,0.6984259372732509
D,GBPUSD_4359_LONG_856,GBPUSD,LONG,2024-12-20 15:45:00+00:00,2024-12-20 16:15:00+00:00,2024-12-20 20:15:00+00:00,4361,2.0,0.8809948353361474,1.7998787143723194,53.99636143116958,16,overlap,bos,internal,none,2,1,0.5593220338984135,2,-10.162522741055009,4.406306852637896,-1.0952092177076906,4.52516676773779,0,-0.8660254037844385,-0.5000000000000004,0.0,2.0,0.0,0.0,0.0,1.0,0.6984259372732509
D,GBPUSD_4546_LONG_898,GBPUSD,LONG,2024-12-24 14:30:00+00:00,2024-12-24 15:00:00+00:00,2024-12-24 17:30:00+00:00,4548,1.0,0.8829235556555872,-1.0,-30.0,10,overlap,bos,internal,none,2,1,-0.08547008547008385,1,-4.338575393154535,5.853839037928076,-0.7900092506938186,3.7298797409806466,0,-0.7071067811865471,-0.7071067811865479,0.0,2.0,0.0,0.0,0.0,1.0,0.6007649769688237
D,GBPUSD_4546_LONG_898,GBPUSD,LONG,2024-12-24 14:30:00+00:00,2024-12-24 15:00:00+00:00,2024-12-24 17:30:00+00:00,4548,1.5,0.8829235556555872,-1.0,-30.0,10,overlap,bos,internal,none,2,1,-0.08547008547008385,1,-4.338575393154535,5.853839037928076,-0.7900092506938186,3.7298797409806466,0,-0.7071067811865471,-0.7071067811865479,0.0,2.0,0.0,0.0,0.0,1.0,0.6007649769688237
D,GBPUSD_4546_LONG_898,GBPUSD,LONG,2024-12-24 14:30:00+00:00,2024-12-24 15:00:00+00:00,2024-12-24 17:30:00+00:00,4548,2.0,0.8829235556555872,-1.0,-30.0,10,overlap,bos,internal,none,2,1,-0.08547008547008385,1,-4.338575393154535,5.853839037928076,-0.7900092506938186,3.7298797409806466,0,-0.7071067811865471,-0.7071067811865479,0.0,2.0,0.0,0.0,0.0,1.0,0.6007649769688237
D,GBPUSD_4743_LONG_941,GBPUSD,LONG,2024-12-27 15:45:00+00:00,2024-12-27 16:30:00+00:00,2024-12-27 17:15:00+00:00,4746,1.0,0.861354801908301,-1.0,-30.0,3,overlap,bos,internal,none,3,1,1.8333333333333333,2,1.6274368231048153,6.58050541516251,-0.9097472924186778,6.186281588447592,0,-0.8660254037844385,-0.5000000000000004,0.0,2.0,0.0,0.0,0.0,1.0,0.7617165351380464
D,GBPUSD_4743_LONG_941,GBPUSD,LONG,2024-12-27 15:45:00+00:00,2024-12-27 16:30:00+00:00,2024-12-27 20:30:00+00:00,4746,1.5,0.861354801908301,0.21564380264748007,6.469314079424402,16,overlap,bos,internal,none,3,1,1.8333333333333333,2,1.6274368231048153,6.58050541516251,-0.9097472924186778,6.186281588447592,0,-0.8660254037844385,-0.5000000000000004,0.0,2.0,0.0,0.0,0.0,1.0,0.7617165351380464
D,GBPUSD_4743_LONG_941,GBPUSD,LONG,2024-12-27 15:45:00+00:00,2024-12-27 16:30:00+00:00,2024-12-27 20:30:00+00:00,4746,2.0,0.861354801908301,0.16173285198561005,4.851985559568302,16,overlap,bos,internal,none,3,1,1.8333333333333333,2,1.6274368231048153,6.58050541516251,-0.9097472924186778,6.186281588447592,0,-0.8660254037844385,-0.5000000000000004,0.0,2.0,0.0,0.0,0.0,1.0,0.7617165351380464
D,GBPUSD_5317_SHORT_1052,GBPUSD,SHORT,2025-01-07 17:15:00+00:00,2025-01-07 17:45:00+00:00,2025-01-07 21:45:00+00:00,5319,1.0,0.8697422272106772,0.4611764705881895,13.835294117645685,16,new_york,bos,internal,none,2,1,-0.1086956521738973,1,-3.524705882352957,5.784470588235363,-4.40752941176481,0.6522352941176847,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,1.0,1.0,0.6650477037220488
D,GBPUSD_5317_SHORT_1052,GBPUSD,SHORT,2025-01-07 17:15:00+00:00,2025-01-07 17:45:00+00:00,2025-01-07 21:45:00+00:00,5319,1.5,0.8697422272106772,0.3074509803921263,9.22352941176379,16,new_york,bos,internal,none,2,1,-0.1086956521738973,1,-3.524705882352957,5.784470588235363,-4.40752941176481,0.6522352941176847,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,1.0,1.0,0.6650477037220488
D,GBPUSD_5317_SHORT_1052,GBPUSD,SHORT,2025-01-07 17:15:00+00:00,2025-01-07 17:45:00+00:00,2025-01-07 21:45:00+00:00,5319,2.0,0.8697422272106772,0.23058823529409475,6.917647058822842,16,new_york,bos,internal,none,2,1,-0.1086956521738973,1,-3.524705882352957,5.784470588235363,-4.40752941176481,0.6522352941176847,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,1.0,1.0,0.6650477037220488
D,GBPUSD_5398_SHORT_1064,GBPUSD,SHORT,2025-01-08 13:30:00+00:00,2025-01-08 14:00:00+00:00,2025-01-08 18:00:00+00:00,5400,1.0,0.8748965720895988,0.7155676941084292,21.467030823252877,16,overlap,bos,internal,none,2,1,-0.030136986301385362,1,-12.060866172454295,-6.511119781506056,-7.341396800624264,1.6987904799063422,0,-0.4999999999999997,-0.8660254037844388,0.0,2.0,0.0,0.0,1.0,1.0,0.5680143966349372
D,GBPUSD_5398_SHORT_1064,GBPUSD,SHORT,2025-01-08 13:30:00+00:00,2025-01-08 14:00:00+00:00,2025-01-08 18:00:00+00:00,5400,1.5,0.8748965720895988,0.4770451294056195,14.311353882168586,16,overlap,bos,internal,none,2,1,-0.030136986301385362,1,-12.060866172454295,-6.511119781506056,-7.341396800624264,1.6987904799063422,0,-0.4999999999999997,-0.8660254037844388,0.0,2.0,0.0,0.0,1.0,1.0,0.5680143966349372
D,GBPUSD_5398_SHORT_1064,GBPUSD,SHORT,2025-01-08 13:30:00+00:00,2025-01-08 14:00:00+00:00,2025-01-08 18:00:00+00:00,5400,2.0,0.8748965720895988,0.3577838470542146,10.733515411626438,16,overlap,bos,internal,none,2,1,-0.030136986301385362,1,-12.060866172454295,-6.511119781506056,-7.341396800624264,1.6987904799063422,0,-0.4999999999999997,-0.8660254037844388,0.0,2.0,0.0,0.0,1.0,1.0,0.5680143966349372
D,GBPUSD_5465_SHORT_1078,GBPUSD,SHORT,2025-01-09 06:15:00+00:00,2025-01-09 07:15:00+00:00,2025-01-09 08:00:00+00:00,5469,1.0,0.8785028607759819,3.0,90.0,3,london,bos,internal,none,4,1,0.5999999999997462,2,-24.944320712694932,2.120267260579111,-4.864142538975526,0.43652561247225136,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0.0,0.0,1.0,1.0,0.6287555521575943
D,GBPUSD_5465_SHORT_1078,GBPUSD,SHORT,2025-01-09 06:15:00+00:00,2025-01-09 07:15:00+00:00,2025-01-09 08:00:00+00:00,5469,1.5,0.8785028607759819,3.0,90.0,3,london,bos,internal,none,4,1,0.5999999999997462,2,-24.944320712694932,2.120267260579111,-4.864142538975526,0.43652561247225136,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0.0,0.0,1.0,1.0,0.6287555521575943
D,GBPUSD_5465_SHORT_1078,GBPUSD,SHORT,2025-01-09 06:15:00+00:00,2025-01-09 07:15:00+00:00,2025-01-09 08:45:00+00:00,5469,2.0,0.8785028607759819,3.0,90.0,6,london,bos,internal,none,4,1,0.5999999999997462,2,-24.944320712694932,2.120267260579111,-4.864142538975526,0.43652561247225136,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0.0,0.0,1.0,1.0,0.6287555521575943
D,GBPUSD_5794_LONG_1140,GBPUSD,LONG,2025-01-14 16:30:00+00:00,2025-01-14 17:30:00+00:00,2025-01-14 18:45:00+00:00,5798,1.0,0.877678521200938,-1.0,-30.0,5,new_york,bos,internal,none,4,3,-1.0,2,-0.538088642659269,4.828254847645559,0.2860110803323548,3.1121883656510003,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,0.0,1.0,0.5956053667343739
D,GBPUSD_5794_LONG_1140,GBPUSD,LONG,2025-01-14 16:30:00+00:00,2025-01-14 17:30:00+00:00,2025-01-14 19:00:00+00:00,5798,1.5,0.877678521200938,-1.0,-30.0,6,new_york,bos,internal,none,4,3,-1.0,2,-0.538088642659269,4.828254847645559,0.2860110803323548,3.1121883656510003,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,0.0,1.0,0.5956053667343739
D,GBPUSD_5794_LONG_1140,GBPUSD,LONG,2025-01-14 16:30:00+00:00,2025-01-14 17:30:00+00:00,2025-01-14 21:30:00+00:00,5798,2.0,0.877678521200938,0.19148199445985614,5.744459833795684,16,new_york,bos,internal,none,4,3,-1.0,2,-0.538088642659269,4.828254847645559,0.2860110803323548,3.1121883656510003,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,0.0,1.0,0.5956053667343739
D,GBPUSD_5961_SHORT_1172,GBPUSD,SHORT,2025-01-16 10:15:00+00:00,2025-01-16 11:15:00+00:00,2025-01-16 13:45:00+00:00,5965,1.0,0.8805256642179488,-1.0,-30.0,10,london,bos,internal,none,4,1,-0.052631578947716966,1,-9.71939113170107,4.215751158173581,-2.483123759100028,0.5281270681667564,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,1.0,1.0,0.610152929134189
D,GBPUSD_5961_SHORT_1172,GBPUSD,SHORT,2025-01-16 10:15:00+00:00,2025-01-16 11:15:00+00:00,2025-01-16 15:15:00+00:00,5965,1.5,0.8805256642179488,1.105669534524607,33.17008603573821,16,london,bos,internal,none,4,1,-0.052631578947716966,1,-9.71939113170107,4.215751158173581,-2.483123759100028,0.5281270681667564,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,1.0,1.0,0.610152929134189
D,GBPUSD_5961_SHORT_1172,GBPUSD,SHORT,2025-01-16 10:15:00+00:00,2025-01-16 11:15:00+00:00,2025-01-16 15:15:00+00:00,5965,2.0,0.8805256642179488,0.8292521508934554,24.87756452680366,16,london,bos,internal,none,4,1,-0.052631578947716966,1,-9.71939113170107,4.215751158173581,-2.483123759100028,0.5281270681667564,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,1.0,1.0,0.610152929134189
D,GBPUSD_6284_LONG_1233,GBPUSD,LONG,2025-01-21 19:00:00+00:00,2025-01-21 19:30:00+00:00,2025-01-21 23:30:00+00:00,6286,1.0,0.8745196204125336,1.0680412371133439,32.041237113400314,16,new_york,bos,internal,none,2,1,-0.5714285714283902,1,-1.003092783505152,12.282474226804096,-0.346391752577344,6.732989690721664,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,1.0,0.5686018012155716
D,GBPUSD_6284_LONG_1233,GBPUSD,LONG,2025-01-21 19:00:00+00:00,2025-01-21 19:30:00+00:00,2025-01-21 23:30:00+00:00,6286,1.5,0.8745196204125336,0.712027491408896,21.360824742266878,16,new_york,bos,internal,none,2,1,-0.5714285714283902,1,-1.003092783505152,12.282474226804096,-0.346391752577344,6.732989690721664,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,1.0,0.5686018012155716
D,GBPUSD_6284_LONG_1233,GBPUSD,LONG,2025-01-21 19:00:00+00:00,2025-01-21 19:30:00+00:00,2025-01-21 23:30:00+00:00,6286,2.0,0.8745196204125336,0.5340206185566719,16.020618556700157,16,new_york,bos,internal,none,2,1,-0.5714285714283902,1,-1.003092783505152,12.282474226804096,-0.346391752577344,6.732989690721664,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,1.0,0.5686018012155716
D,GBPUSD_6817_LONG_1319,GBPUSD,LONG,2025-01-29 08:15:00+00:00,2025-01-29 08:45:00+00:00,2025-01-29 09:00:00+00:00,6819,1.0,0.8840894551976634,-1.0,-30.0,1,london,bos,internal,none,2,1,2.0,2,-8.391872278664318,8.574746008708146,-1.0362844702467127,4.551523947750215,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.7117510830396282
D,GBPUSD_6817_LONG_1319,GBPUSD,LONG,2025-01-29 08:15:00+00:00,2025-01-29 08:45:00+00:00,2025-01-29 09:30:00+00:00,6819,1.5,0.8840894551976634,-1.0,-30.0,3,london,bos,internal,none,2,1,2.0,2,-8.391872278664318,8.574746008708146,-1.0362844702467127,4.551523947750215,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.7117510830396282
D,GBPUSD_6817_LONG_1319,GBPUSD,LONG,2025-01-29 08:15:00+00:00,2025-01-29 08:45:00+00:00,2025-01-29 09:45:00+00:00,6819,2.0,0.8840894551976634,-1.0,-30.0,4,london,bos,internal,none,2,1,2.0,2,-8.391872278664318,8.574746008708146,-1.0362844702467127,4.551523947750215,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.7117510830396282
D,GBPUSD_6855_LONG_1328,GBPUSD,LONG,2025-01-29 17:45:00+00:00,2025-01-29 18:15:00+00:00,2025-01-29 21:30:00+00:00,6857,1.0,0.8789183636855544,-1.0,-30.0,13,new_york,bos,internal,none,2,1,0.718309859154956,2,-4.79253112033186,1.2707468879668946,-1.0238589211617515,2.831950207468863,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,1.0,0.6270875417555293
D,GBPUSD_6855_LONG_1328,GBPUSD,LONG,2025-01-29 17:45:00+00:00,2025-01-29 18:15:00+00:00,2025-01-29 22:15:00+00:00,6857,1.5,0.8789183636855544,0.5905947441217088,17.71784232365126,16,new_york,bos,internal,none,2,1,0.718309859154956,2,-4.79253112033186,1.2707468879668946,-1.0238589211617515,2.831950207468863,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,1.0,0.6270875417555293
D,GBPUSD_6855_LONG_1328,GBPUSD,LONG,2025-01-29 17:45:00+00:00,2025-01-29 18:15:00+00:00,2025-01-29 22:15:00+00:00,6857,2.0,0.8789183636855544,0.4429460580912816,13.288381742738448,16,new_york,bos,internal,none,2,1,0.718309859154956,2,-4.79253112033186,1.2707468879668946,-1.0238589211617515,2.831950207468863,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,1.0,0.6270875417555293
D,GBPUSD_6913_SHORT_1337,GBPUSD,SHORT,2025-01-30 08:15:00+00:00,2025-01-30 09:00:00+00:00,2025-01-30 09:30:00+00:00,6916,1.0,0.8750793281470615,-1.0,-30.0,2,london,bos,internal,none,3,1,0.06250000000039031,2,-4.567243675099907,8.57523302263622,-3.113182423435479,0.8388814913449737,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,1.0,1.0,0.5776958314915677
D,GBPUSD_6913_SHORT_1337,GBPUSD,SHORT,2025-01-30 08:15:00+00:00,2025-01-30 09:00:00+00:00,2025-01-30 09:45:00+00:00,6916,1.5,0.8750793281470615,-1.0,-30.0,3,london,bos,internal,none,3,1,0.06250000000039031,2,-4.567243675099907,8.57523302263622,-3.113182423435479,0.8388814913449737,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,1.0,1.0,0.5776958314915677
D,GBPUSD_6913_SHORT_1337,GBPUSD,SHORT,2025-01-30 08:15:00+00:00,2025-01-30 09:00:00+00:00,2025-01-30 09:45:00+00:00,6916,2.0,0.8750793281470615,-1.0,-30.0,3,london,bos,internal,none,3,1,0.06250000000039031,2,-4.567243675099907,8.57523302263622,-3.113182423435479,0.8388814913449737,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,1.0,1.0,0.5776958314915677
D,GBPUSD_6944_LONG_1342,GBPUSD,LONG,2025-01-30 16:00:00+00:00,2025-01-30 16:45:00+00:00,2025-01-30 18:45:00+00:00,6947,1.0,0.8814433040588037,-1.0,-30.0,8,overlap,bos,internal,none,3,2,0.3602150537634184,3,-0.01611047180677972,5.662830840045868,-1.0230149597238942,3.1093210586880957,0,-0.8660254037844385,-0.5000000000000004,0.0,2.0,0.0,0.0,0.0,1.0,0.5901371257266619
D,GBPUSD_6944_LONG_1342,GBPUSD,LONG,2025-01-30 16:00:00+00:00,2025-01-30 16:45:00+00:00,2025-01-30 19:00:00+00:00,6947,1.5,0.8814433040588037,-1.0,-30.0,9,overlap,bos,internal,none,3,2,0.3602150537634184,3,-0.01611047180677972,5.662830840045868,-1.0230149597238942,3.1093210586880957,0,-0.8660254037844385,-0.5000000000000004,0.0,2.0,0.0,0.0,0.0,1.0,0.5901371257266619
D,GBPUSD_6944_LONG_1342,GBPUSD,LONG,2025-01-30 16:00:00+00:00,2025-01-30 16:45:00+00:00,2025-01-30 19:00:00+00:00,6947,2.0,0.8814433040588037,-1.0,-30.0,9,overlap,bos,internal,none,3,2,0.3602150537634184,3,-0.01611047180677972,5.662830840045868,-1.0230149597238942,3.1093210586880957,0,-0.8660254037844385,-0.5000000000000004,0.0,2.0,0.0,0.0,0.0,1.0,0.5901371257266619
D,GBPUSD_7011_LONG_1354,GBPUSD,LONG,2025-01-31 08:45:00+00:00,2025-01-31 09:15:00+00:00,2025-01-31 10:15:00+00:00,7013,1.0,0.8631449561485336,-1.0,-30.0,4,london,bos,internal,none,2,1,1.4999999999989908,2,-8.832214765100849,4.190604026845701,-0.9959731543623003,3.063087248322295,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,0.0,1.0,0.6628807398836888
D,GBPUSD_7011_LONG_1354,GBPUSD,LONG,2025-01-31 08:45:00+00:00,2025-01-31 09:15:00+00:00,2025-01-31 10:30:00+00:00,7013,1.5,0.8631449561485336,-1.0,-30.0,5,london,bos,internal,none,2,1,1.4999999999989908,2,-8.832214765100849,4.190604026845701,-0.9959731543623003,3.063087248322295,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,0.0,1.0,0.6628807398836888
D,GBPUSD_7011_LONG_1354,GBPUSD,LONG,2025-01-31 08:45:00+00:00,2025-01-31 09:15:00+00:00,2025-01-31 10:30:00+00:00,7013,2.0,0.8631449561485336,-1.0,-30.0,5,london,bos,internal,none,2,1,1.4999999999989908,2,-8.832214765100849,4.190604026845701,-0.9959731543623003,3.063087248322295,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,0.0,1.0,0.6628807398836888
D,GBPUSD_7051_LONG_1366,GBPUSD,LONG,2025-01-31 18:45:00+00:00,2025-01-31 19:15:00+00:00,2025-01-31 19:45:00+00:00,7053,1.0,0.8812577368672899,-1.0,-30.0,2,new_york,bos,internal,none,2,1,-1.0,1,-0.5402684563758356,3.52936241610715,-0.1761744966443991,4.715604026845434,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,1.0,0.5686266507221365
D,GBPUSD_7051_LONG_1366,GBPUSD,LONG,2025-01-31 18:45:00+00:00,2025-01-31 19:15:00+00:00,2025-01-31 20:15:00+00:00,7053,1.5,0.8812577368672899,-1.0,-30.0,4,new_york,bos,internal,none,2,1,-1.0,1,-0.5402684563758356,3.52936241610715,-0.1761744966443991,4.715604026845434,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,1.0,0.5686266507221365
D,GBPUSD_7051_LONG_1366,GBPUSD,LONG,2025-01-31 18:45:00+00:00,2025-01-31 19:15:00+00:00,2025-01-31 20:15:00+00:00,7053,2.0,0.8812577368672899,-1.0,-30.0,4,new_york,bos,internal,none,2,1,-1.0,1,-0.5402684563758356,3.52936241610715,-0.1761744966443991,4.715604026845434,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,1.0,0.5686266507221365
D,GBPUSD_7309_LONG_1421,GBPUSD,LONG,2025-02-05 11:15:00+00:00,2025-02-05 11:45:00+00:00,2025-02-05 15:45:00+00:00,7311,1.0,0.8795788848160331,-0.2495225970719821,-7.485677912159463,16,london,bos,internal,none,2,1,0.45454545454566864,2,2.165499681731336,12.342457033736487,-1.0159134309356446,4.84786760025455,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,0.0,1.0,0.5878816535936502
D,GBPUSD_7309_LONG_1421,GBPUSD,LONG,2025-02-05 11:15:00+00:00,2025-02-05 11:45:00+00:00,2025-02-05 15:45:00+00:00,7311,1.5,0.8795788848160331,-0.16634839804798807,-4.990451941439642,16,london,bos,internal,none,2,1,0.45454545454566864,2,2.165499681731336,12.342457033736487,-1.0159134309356446,4.84786760025455,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,0.0,1.0,0.5878816535936502
D,GBPUSD_7309_LONG_1421,GBPUSD,LONG,2025-02-05 11:15:00+00:00,2025-02-05 11:45:00+00:00,2025-02-05 15:45:00+00:00,7311,2.0,0.8795788848160331,-0.12476129853599105,-3.7428389560797317,16,london,bos,internal,none,2,1,0.45454545454566864,2,2.165499681731336,12.342457033736487,-1.0159134309356446,4.84786760025455,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,0.0,1.0,0.5878816535936502
D,GBPUSD_7403_SHORT_1440,GBPUSD,SHORT,2025-02-06 10:45:00+00:00,2025-02-06 11:15:00+00:00,2025-02-06 11:45:00+00:00,7405,1.0,0.8769909714163591,3.0,90.0,2,london,bos,internal,none,2,1,0.1538461538454969,2,-12.55706984667785,-2.2299829642249023,-6.248722316865267,0.2981260647360429,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,1.0,1.0,0.5850162030300601
D,GBPUSD_7403_SHORT_1440,GBPUSD,SHORT,2025-02-06 10:45:00+00:00,2025-02-06 11:15:00+00:00,2025-02-06 14:00:00+00:00,7405,1.5,0.8769909714163591,3.0,90.0,11,london,bos,internal,none,2,1,0.1538461538454969,2,-12.55706984667785,-2.2299829642249023,-6.248722316865267,0.2981260647360429,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,1.0,1.0,0.5850162030300601
