setup_id,bar_idx,time,reason
GBPUSD_30227_LONG_6314,30244,2026-01-08 09:00:00+00:00,FVG_INVALIDATED
GBPUSD_30229_LONG_6315,30236,2026-01-08 07:00:00+00:00,FVG_INVALIDATED
GBPUSD_30230_LONG_6316,30233,2026-01-08 06:15:00+00:00,FVG_INVALIDATED
GBPUSD_30237_SHORT_6317,30243,2026-01-08 08:45:00+00:00,FVG_INVALIDATED
GBPUSD_30255_SHORT_6320,30256,2026-01-08 12:00:00+00:00,FVG_INVALIDATED
GBPUSD_30260_LONG_6321,30263,2026-01-08 13:45:00+00:00,FVG_INVALIDATED
GBPUSD_30271_SHORT_6322,30277,2026-01-08 17:15:00+00:00,FVG_INVALIDATED
GBPUSD_30272_SHORT_6323,30274,2026-01-08 16:30:00+00:00,FVG_INVALIDATED
GBPUSD_30275_LONG_6324,30291,2026-01-08 20:45:00+00:00,FVG_INVALIDATED
GBPUSD_30278_LONG_6325,30281,2026-01-08 18:15:00+00:00,FVG_INVALIDATED
GBPUSD_30292_SHORT_6326,30295,2026-01-08 21:45:00+00:00,FVG_INVALIDATED
GBPUSD_30296_LONG_6327,30318,2026-01-09 03:30:00+00:00,FVG_INVALIDATED
GBPUSD_30297_LONG_6328,30304,2026-01-09 00:00:00+00:00,FVG_INVALIDATED
GBPUSD_30304_SHORT_6329,30308,2026-01-09 01:00:00+00:00,FVG_INVALIDATED
GBPUSD_30309_LONG_6330,30312,2026-01-09 02:00:00+00:00,FVG_INVALIDATED
GBPUSD_30323_LONG_6332,30334,2026-01-09 07:30:00+00:00,FVG_INVALIDATED
GBPUSD_30329_SHORT_6333,30331,2026-01-09 06:45:00+00:00,FVG_INVALIDATED
GBPUSD_30334_SHORT_6334,30366,2026-01-09 15:30:00+00:00,OPPOSITE_CHOCH
GBPUSD_30341_SHORT_6336,30343,2026-01-09 09:45:00+00:00,FVG_INVALIDATED
GBPUSD_30344_LONG_6337,30345,2026-01-09 10:15:00+00:00,OPPOSITE_BOS
GBPUSD_30346_SHORT_6338,30364,2026-01-09 15:00:00+00:00,FVG_INVALIDATED
GBPUSD_30350_SHORT_6340,30363,2026-01-09 14:45:00+00:00,FVG_INVALIDATED
GBPUSD_30363_LONG_6342,30370,2026-01-09 16:30:00+00:00,FVG_INVALIDATED
GBPUSD_30364_LONG_6343,30369,2026-01-09 16:15:00+00:00,FVG_INVALIDATED
GBPUSD_30365_LONG_6344,30369,2026-01-09 16:15:00+00:00,FVG_INVALIDATED
GBPUSD_30367_LONG_6345,30368,2026-01-09 16:00:00+00:00,FVG_INVALIDATED
GBPUSD_30369_SHORT_6346,30408,2026-01-12 02:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_30381_SHORT_6347,30386,2026-01-09 20:30:00+00:00,FVG_INVALIDATED
GBPUSD_30382_SHORT_6348,30385,2026-01-09 20:15:00+00:00,FVG_INVALIDATED
GBPUSD_30386_LONG_6349,30398,2026-01-09 23:30:00+00:00,FVG_INVALIDATED
GBPUSD_30398_SHORT_6350,30408,2026-01-12 02:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_30399_SHORT_6351,30408,2026-01-12 02:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_30400_SHORT_6352,30401,2026-01-12 00:15:00+00:00,FVG_INVALIDATED
GBPUSD_30402_LONG_6353,30403,2026-01-12 00:45:00+00:00,FVG_INVALIDATED
GBPUSD_30409_LONG_6354,30473,2026-01-12 18:15:00+00:00,TTL_EXPIRED
GBPUSD_30410_LONG_6355,30474,2026-01-12 18:30:00+00:00,TTL_EXPIRED
GBPUSD_30415_SHORT_6357,30430,2026-01-12 07:30:00+00:00,FVG_INVALIDATED
GBPUSD_30423_SHORT_6358,30428,2026-01-12 07:00:00+00:00,FVG_INVALIDATED
GBPUSD_30428_LONG_6359,30477,2026-01-12 19:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30429_LONG_6360,30477,2026-01-12 19:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30431_LONG_6362,30432,2026-01-12 08:00:00+00:00,FVG_INVALIDATED
GBPUSD_30437_LONG_6363,30438,2026-01-12 09:30:00+00:00,FVG_INVALIDATED
GBPUSD_30447_SHORT_6364,30450,2026-01-12 12:30:00+00:00,FVG_INVALIDATED
GBPUSD_30452_LONG_6366,30455,2026-01-12 13:45:00+00:00,FVG_INVALIDATED
GBPUSD_30455_SHORT_6367,30458,2026-01-12 14:30:00+00:00,FVG_INVALIDATED
GBPUSD_30465_SHORT_6370,30470,2026-01-12 17:30:00+00:00,FVG_INVALIDATED
GBPUSD_30491_SHORT_6372,30492,2026-01-12 23:00:00+00:00,FVG_INVALIDATED
GBPUSD_30493_LONG_6373,30495,2026-01-12 23:45:00+00:00,FVG_INVALIDATED
GBPUSD_30496_SHORT_6374,30501,2026-01-13 01:15:00+00:00,FVG_INVALIDATED
GBPUSD_30517_LONG_6376,30518,2026-01-13 05:30:00+00:00,FVG_INVALIDATED
GBPUSD_30519_SHORT_6377,30521,2026-01-13 06:15:00+00:00,FVG_INVALIDATED
GBPUSD_30529_SHORT_6378,30531,2026-01-13 08:45:00+00:00,FVG_INVALIDATED
GBPUSD_30540_LONG_6379,30552,2026-01-13 14:00:00+00:00,FVG_INVALIDATED
GBPUSD_30559_LONG_6382,30562,2026-01-13 16:30:00+00:00,OPPOSITE_BOS
GBPUSD_30563_SHORT_6383,30609,2026-01-14 04:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30569_SHORT_6385,30578,2026-01-13 20:30:00+00:00,FVG_INVALIDATED
GBPUSD_30579_LONG_6386,30580,2026-01-13 21:00:00+00:00,FVG_INVALIDATED
GBPUSD_30592_SHORT_6389,30603,2026-01-14 02:45:00+00:00,FVG_INVALIDATED
GBPUSD_30597_LONG_6390,30600,2026-01-14 02:00:00+00:00,FVG_INVALIDATED
GBPUSD_30598_LONG_6391,30600,2026-01-14 02:00:00+00:00,FVG_INVALIDATED
GBPUSD_30605_SHORT_6392,30606,2026-01-14 03:30:00+00:00,FVG_INVALIDATED
GBPUSD_30610_LONG_6393,30669,2026-01-14 19:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30611_LONG_6394,30669,2026-01-14 19:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30613_LONG_6396,30622,2026-01-14 07:30:00+00:00,FVG_INVALIDATED
GBPUSD_30615_LONG_6397,30617,2026-01-14 06:15:00+00:00,FVG_INVALIDATED
GBPUSD_30619_SHORT_6398,30627,2026-01-14 08:45:00+00:00,FVG_INVALIDATED
GBPUSD_30628_LONG_6399,30631,2026-01-14 09:45:00+00:00,FVG_INVALIDATED
GBPUSD_30636_LONG_6400,30650,2026-01-14 14:30:00+00:00,FVG_INVALIDATED
GBPUSD_30645_SHORT_6401,30651,2026-01-14 14:45:00+00:00,FVG_INVALIDATED
GBPUSD_30664_LONG_6402,30665,2026-01-14 18:15:00+00:00,FVG_INVALIDATED
GBPUSD_30666_SHORT_6403,30730,2026-01-15 10:30:00+00:00,TTL_EXPIRED
GBPUSD_30670_SHORT_6405,30688,2026-01-15 00:00:00+00:00,FVG_INVALIDATED
GBPUSD_30681_LONG_6406,30682,2026-01-14 22:30:00+00:00,FVG_INVALIDATED
GBPUSD_30683_SHORT_6407,30684,2026-01-14 23:00:00+00:00,FVG_INVALIDATED
GBPUSD_30685_LONG_6408,30705,2026-01-15 04:15:00+00:00,FVG_INVALIDATED
GBPUSD_30690_LONG_6409,30691,2026-01-15 00:45:00+00:00,FVG_INVALIDATED
GBPUSD_30717_LONG_6412,30722,2026-01-15 08:30:00+00:00,FVG_INVALIDATED
GBPUSD_30737_SHORT_6413,30801,2026-01-16 04:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30738_SHORT_6414,30801,2026-01-16 04:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30748_SHORT_6416,30801,2026-01-16 04:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30749_SHORT_6417,30801,2026-01-16 04:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30750_SHORT_6418,30801,2026-01-16 04:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30755_SHORT_6420,30758,2026-01-15 17:30:00+00:00,FVG_INVALIDATED
GBPUSD_30759_LONG_6421,30777,2026-01-15 22:15:00+00:00,FVG_INVALIDATED
GBPUSD_30775_SHORT_6422,30801,2026-01-16 04:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30776_SHORT_6423,30801,2026-01-16 04:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30777_SHORT_6424,30801,2026-01-16 04:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30778_SHORT_6425,30792,2026-01-16 02:00:00+00:00,FVG_INVALIDATED
GBPUSD_30789_LONG_6426,30795,2026-01-16 02:45:00+00:00,FVG_INVALIDATED
GBPUSD_30795_SHORT_6427,30796,2026-01-16 03:00:00+00:00,FVG_INVALIDATED
GBPUSD_30798_LONG_6428,30799,2026-01-16 03:45:00+00:00,FVG_INVALIDATED
GBPUSD_30807_LONG_6429,30815,2026-01-16 07:45:00+00:00,FVG_INVALIDATED
GBPUSD_30808_LONG_6430,30812,2026-01-16 07:00:00+00:00,FVG_INVALIDATED
GBPUSD_30816_SHORT_6431,30822,2026-01-16 09:30:00+00:00,FVG_INVALIDATED
GBPUSD_30823_LONG_6433,30853,2026-01-16 17:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30834_LONG_6436,30843,2026-01-16 14:45:00+00:00,FVG_INVALIDATED
GBPUSD_30866_LONG_6438,30867,2026-01-16 20:45:00+00:00,FVG_INVALIDATED
GBPUSD_30880_SHORT_6439,30884,2026-01-19 01:00:00+00:00,FVG_INVALIDATED
GBPUSD_30881_SHORT_6440,30884,2026-01-19 01:00:00+00:00,FVG_INVALIDATED
GBPUSD_30882_LONG_6441,30946,2026-01-19 16:30:00+00:00,TTL_EXPIRED
GBPUSD_30885_LONG_6443,30949,2026-01-19 17:15:00+00:00,TTL_EXPIRED
GBPUSD_30891_LONG_6445,30892,2026-01-19 03:00:00+00:00,FVG_INVALIDATED
GBPUSD_30896_SHORT_6446,30907,2026-01-19 06:45:00+00:00,FVG_INVALIDATED
GBPUSD_30909_LONG_6448,30911,2026-01-19 07:45:00+00:00,FVG_INVALIDATED
GBPUSD_30919_SHORT_6449,30923,2026-01-19 10:45:00+00:00,FVG_INVALIDATED
GBPUSD_30924_LONG_6451,30925,2026-01-19 11:15:00+00:00,FVG_INVALIDATED
GBPUSD_30928_LONG_6452,30933,2026-01-19 13:15:00+00:00,FVG_INVALIDATED
GBPUSD_30933_SHORT_6453,30935,2026-01-19 13:45:00+00:00,FVG_INVALIDATED
GBPUSD_30947_LONG_6454,30973,2026-01-19 23:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30963_SHORT_6455,30994,2026-01-20 04:30:00+00:00,OPPOSITE_CHOCH
GBPUSD_30964_SHORT_6456,30994,2026-01-20 04:30:00+00:00,OPPOSITE_CHOCH
GBPUSD_30967_SHORT_6457,30971,2026-01-19 22:45:00+00:00,FVG_INVALIDATED
GBPUSD_30971_LONG_6458,30973,2026-01-19 23:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_30985_SHORT_6459,30987,2026-01-20 02:45:00+00:00,FVG_INVALIDATED
GBPUSD_30986_SHORT_6460,30987,2026-01-20 02:45:00+00:00,FVG_INVALIDATED
GBPUSD_31005_LONG_6465,31007,2026-01-20 07:45:00+00:00,FVG_INVALIDATED
GBPUSD_31010_SHORT_6466,31013,2026-01-20 09:15:00+00:00,FVG_INVALIDATED
GBPUSD_31014_LONG_6467,31058,2026-01-20 20:30:00+00:00,OPPOSITE_BOS
GBPUSD_31015_LONG_6468,31035,2026-01-20 14:45:00+00:00,FVG_INVALIDATED
GBPUSD_31035_SHORT_6470,31042,2026-01-20 16:30:00+00:00,FVG_INVALIDATED
GBPUSD_31043_LONG_6471,31058,2026-01-20 20:30:00+00:00,OPPOSITE_BOS
GBPUSD_31052_LONG_6472,31053,2026-01-20 19:15:00+00:00,FVG_INVALIDATED
GBPUSD_31054_SHORT_6473,31085,2026-01-21 03:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_31059_SHORT_6474,31085,2026-01-21 03:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_31060_SHORT_6475,31085,2026-01-21 03:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_31061_SHORT_6476,31074,2026-01-21 00:30:00+00:00,FVG_INVALIDATED
GBPUSD_31063_SHORT_6477,31066,2026-01-20 22:30:00+00:00,FVG_INVALIDATED
GBPUSD_31081_SHORT_6478,31083,2026-01-21 02:45:00+00:00,FVG_INVALIDATED
GBPUSD_31084_LONG_6479,31093,2026-01-21 05:15:00+00:00,FVG_INVALIDATED
GBPUSD_31086_LONG_6480,31091,2026-01-21 04:45:00+00:00,FVG_INVALIDATED
GBPUSD_31090_SHORT_6481,31138,2026-01-21 16:30:00+00:00,OPPOSITE_CHOCH
GBPUSD_31093_SHORT_6482,31109,2026-01-21 09:15:00+00:00,FVG_INVALIDATED
GBPUSD_31094_SHORT_6483,31106,2026-01-21 08:30:00+00:00,FVG_INVALIDATED
GBPUSD_31106_LONG_6484,31107,2026-01-21 08:45:00+00:00,FVG_INVALIDATED
GBPUSD_31117_SHORT_6485,31135,2026-01-21 15:45:00+00:00,FVG_INVALIDATED
GBPUSD_31118_SHORT_6486,31135,2026-01-21 15:45:00+00:00,FVG_INVALIDATED
GBPUSD_31119_SHORT_6487,31135,2026-01-21 15:45:00+00:00,FVG_INVALIDATED
GBPUSD_31139_LONG_6490,31141,2026-01-21 17:15:00+00:00,FVG_INVALIDATED
GBPUSD_31142_SHORT_6491,31166,2026-01-21 23:30:00+00:00,OPPOSITE_BOS
GBPUSD_31164_LONG_6492,31168,2026-01-22 00:00:00+00:00,FVG_INVALIDATED
GBPUSD_31168_SHORT_6493,31169,2026-01-22 00:15:00+00:00,FVG_INVALIDATED
GBPUSD_31174_SHORT_6494,31179,2026-01-22 02:45:00+00:00,FVG_INVALIDATED
GBPUSD_31186_SHORT_6496,31191,2026-01-22 05:45:00+00:00,FVG_INVALIDATED
GBPUSD_31189_LONG_6497,31198,2026-01-22 07:30:00+00:00,FVG_INVALIDATED
GBPUSD_31192_LONG_6498,31194,2026-01-22 06:30:00+00:00,FVG_INVALIDATED
GBPUSD_31193_LONG_6499,31194,2026-01-22 06:30:00+00:00,FVG_INVALIDATED
GBPUSD_31209_SHORT_6501,31213,2026-01-22 11:15:00+00:00,OPPOSITE_BOS
GBPUSD_31210_SHORT_6502,31212,2026-01-22 11:00:00+00:00,FVG_INVALIDATED
GBPUSD_31211_SHORT_6503,31212,2026-01-22 11:00:00+00:00,FVG_INVALIDATED
GBPUSD_31213_LONG_6504,31221,2026-01-22 13:15:00+00:00,FVG_INVALIDATED
GBPUSD_31214_LONG_6505,31220,2026-01-22 13:00:00+00:00,FVG_INVALIDATED
GBPUSD_31217_SHORT_6506,31218,2026-01-22 12:30:00+00:00,OPPOSITE_BOS
GBPUSD_31219_LONG_6507,31220,2026-01-22 13:00:00+00:00,FVG_INVALIDATED
GBPUSD_31221_SHORT_6508,31235,2026-01-22 16:45:00+00:00,OPPOSITE_BOS
GBPUSD_31233_LONG_6509,31297,2026-01-23 08:15:00+00:00,TTL_EXPIRED
GBPUSD_31234_LONG_6510,31298,2026-01-23 08:30:00+00:00,TTL_EXPIRED
GBPUSD_31235_LONG_6511,31299,2026-01-23 08:45:00+00:00,OPPOSITE_BOS
GBPUSD_31236_LONG_6512,31299,2026-01-23 08:45:00+00:00,OPPOSITE_BOS
GBPUSD_31237_LONG_6513,31299,2026-01-23 08:45:00+00:00,OPPOSITE_BOS
GBPUSD_31238_LONG_6514,31299,2026-01-23 08:45:00+00:00,OPPOSITE_BOS
GBPUSD_31242_LONG_6516,31244,2026-01-22 19:00:00+00:00,FVG_INVALIDATED
GBPUSD_31254_SHORT_6517,31256,2026-01-22 22:00:00+00:00,FVG_INVALIDATED
GBPUSD_31262_LONG_6519,31263,2026-01-22 23:45:00+00:00,FVG_INVALIDATED
GBPUSD_31264_SHORT_6520,31268,2026-01-23 01:00:00+00:00,FVG_INVALIDATED
GBPUSD_31268_LONG_6521,31271,2026-01-23 01:45:00+00:00,FVG_INVALIDATED
GBPUSD_31269_LONG_6522,31270,2026-01-23 01:30:00+00:00,FVG_INVALIDATED
GBPUSD_31277_LONG_6524,31280,2026-01-23 04:00:00+00:00,FVG_INVALIDATED
GBPUSD_31281_SHORT_6525,31291,2026-01-23 06:45:00+00:00,FVG_INVALIDATED
GBPUSD_31286_SHORT_6526,31290,2026-01-23 06:30:00+00:00,FVG_INVALIDATED
GBPUSD_31291_LONG_6527,31297,2026-01-23 08:15:00+00:00,FVG_INVALIDATED
GBPUSD_31292_LONG_6528,31296,2026-01-23 08:00:00+00:00,FVG_INVALIDATED
GBPUSD_31305_SHORT_6530,31306,2026-01-23 10:30:00+00:00,FVG_INVALIDATED
GBPUSD_31307_LONG_6531,31371,2026-01-26 02:45:00+00:00,TTL_EXPIRED
GBPUSD_31308_LONG_6532,31372,2026-01-26 03:00:00+00:00,TTL_EXPIRED
GBPUSD_31320_SHORT_6534,31322,2026-01-23 14:30:00+00:00,FVG_INVALIDATED
GBPUSD_31332_LONG_6535,31396,2026-01-26 09:00:00+00:00,TTL_EXPIRED
GBPUSD_31333_LONG_6536,31397,2026-01-26 09:15:00+00:00,TTL_EXPIRED
GBPUSD_31334_LONG_6537,31398,2026-01-26 09:30:00+00:00,TTL_EXPIRED
GBPUSD_31335_LONG_6538,31399,2026-01-26 09:45:00+00:00,OPPOSITE_CHOCH
GBPUSD_31338_LONG_6540,31399,2026-01-26 09:45:00+00:00,OPPOSITE_CHOCH
GBPUSD_31342_LONG_6542,31344,2026-01-23 20:00:00+00:00,FVG_INVALIDATED
GBPUSD_31352_LONG_6543,31399,2026-01-26 09:45:00+00:00,OPPOSITE_CHOCH
GBPUSD_31361_LONG_6546,31399,2026-01-26 09:45:00+00:00,OPPOSITE_CHOCH
GBPUSD_31363_LONG_6547,31365,2026-01-26 01:15:00+00:00,FVG_INVALIDATED
GBPUSD_31364_LONG_6548,31365,2026-01-26 01:15:00+00:00,FVG_INVALIDATED
GBPUSD_31366_SHORT_6549,31376,2026-01-26 04:00:00+00:00,FVG_INVALIDATED
GBPUSD_31369_SHORT_6550,31371,2026-01-26 02:45:00+00:00,FVG_INVALIDATED
GBPUSD_31372_LONG_6551,31398,2026-01-26 09:30:00+00:00,FVG_INVALIDATED
GBPUSD_31381_SHORT_6553,31397,2026-01-26 09:15:00+00:00,FVG_INVALIDATED
GBPUSD_31403_LONG_6555,31420,2026-01-26 15:00:00+00:00,FVG_INVALIDATED
GBPUSD_31417_SHORT_6556,31424,2026-01-26 16:00:00+00:00,FVG_INVALIDATED
GBPUSD_31418_SHORT_6557,31423,2026-01-26 15:45:00+00:00,FVG_INVALIDATED
GBPUSD_31424_LONG_6558,31456,2026-01-27 00:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_31425_LONG_6559,31456,2026-01-27 00:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_31426_LONG_6560,31456,2026-01-27 00:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_31427_LONG_6561,31445,2026-01-26 21:15:00+00:00,FVG_INVALIDATED
GBPUSD_31441_LONG_6562,31443,2026-01-26 20:45:00+00:00,FVG_INVALIDATED
GBPUSD_31443_SHORT_6563,31472,2026-01-27 04:00:00+00:00,OPPOSITE_BOS
GBPUSD_31444_SHORT_6564,31472,2026-01-27 04:00:00+00:00,OPPOSITE_BOS
GBPUSD_31457_SHORT_6567,31460,2026-01-27 01:00:00+00:00,FVG_INVALIDATED
GBPUSD_31461_LONG_6568,31463,2026-01-27 01:45:00+00:00,FVG_INVALIDATED
GBPUSD_31474_LONG_6569,31480,2026-01-27 06:00:00+00:00,FVG_INVALIDATED
GBPUSD_31475_LONG_6570,31476,2026-01-27 05:00:00+00:00,FVG_INVALIDATED
GBPUSD_31479_SHORT_6572,31490,2026-01-27 08:30:00+00:00,FVG_INVALIDATED
GBPUSD_31481_SHORT_6573,31488,2026-01-27 08:00:00+00:00,FVG_INVALIDATED
GBPUSD_31482_SHORT_6574,31488,2026-01-27 08:00:00+00:00,FVG_INVALIDATED
GBPUSD_31486_LONG_6575,31495,2026-01-27 09:45:00+00:00,FVG_INVALIDATED
GBPUSD_31487_LONG_6576,31495,2026-01-27 09:45:00+00:00,FVG_INVALIDATED
GBPUSD_31489_LONG_6577,31495,2026-01-27 09:45:00+00:00,FVG_INVALIDATED
GBPUSD_31504_LONG_6580,31568,2026-01-28 04:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_31513_LONG_6581,31568,2026-01-28 04:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_31514_LONG_6582,31568,2026-01-28 04:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_31516_LONG_6583,31517,2026-01-27 15:15:00+00:00,FVG_INVALIDATED
GBPUSD_31525_LONG_6585,31526,2026-01-27 17:30:00+00:00,FVG_INVALIDATED
GBPUSD_31527_SHORT_6586,31530,2026-01-27 18:30:00+00:00,FVG_INVALIDATED
GBPUSD_31531_LONG_6588,31533,2026-01-27 19:15:00+00:00,FVG_INVALIDATED
GBPUSD_31533_SHORT_6589,31534,2026-01-27 19:30:00+00:00,FVG_INVALIDATED
GBPUSD_31548_LONG_6592,31568,2026-01-28 04:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_31558_SHORT_6593,31588,2026-01-28 09:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_31572_LONG_6594,31574,2026-01-28 05:30:00+00:00,FVG_INVALIDATED
GBPUSD_31573_LONG_6595,31574,2026-01-28 05:30:00+00:00,FVG_INVALIDATED
GBPUSD_31575_SHORT_6596,31584,2026-01-28 08:00:00+00:00,FVG_INVALIDATED
GBPUSD_31589_LONG_6597,31590,2026-01-28 09:30:00+00:00,FVG_INVALIDATED
GBPUSD_31603_LONG_6600,31604,2026-01-28 13:00:00+00:00,FVG_INVALIDATED
GBPUSD_31618_LONG_6602,31620,2026-01-28 17:00:00+00:00,OPPOSITE_BOS
GBPUSD_31621_SHORT_6603,31623,2026-01-28 17:45:00+00:00,FVG_INVALIDATED
GBPUSD_31624_LONG_6604,31625,2026-01-28 18:15:00+00:00,FVG_INVALIDATED
GBPUSD_31635_SHORT_6605,31639,2026-01-28 21:45:00+00:00,OPPOSITE_BOS
GBPUSD_31649_SHORT_6606,31652,2026-01-29 01:00:00+00:00,FVG_INVALIDATED
GBPUSD_31653_LONG_6607,31664,2026-01-29 04:00:00+00:00,FVG_INVALIDATED
GBPUSD_31660_SHORT_6609,31670,2026-01-29 05:30:00+00:00,FVG_INVALIDATED
GBPUSD_31661_SHORT_6610,31668,2026-01-29 05:00:00+00:00,FVG_INVALIDATED
GBPUSD_31666_LONG_6611,31690,2026-01-29 10:30:00+00:00,OPPOSITE_BOS
GBPUSD_31669_LONG_6612,31690,2026-01-29 10:30:00+00:00,OPPOSITE_BOS
GBPUSD_31676_LONG_6615,31680,2026-01-29 08:00:00+00:00,FVG_INVALIDATED
GBPUSD_31686_SHORT_6616,31688,2026-01-29 10:00:00+00:00,FVG_INVALIDATED
GBPUSD_31689_LONG_6617,31690,2026-01-29 10:30:00+00:00,OPPOSITE_BOS
GBPUSD_31691_SHORT_6618,31712,2026-01-29 16:00:00+00:00,OPPOSITE_CHOCH
GBPUSD_31696_SHORT_6619,31707,2026-01-29 14:45:00+00:00,FVG_INVALIDATED
GBPUSD_31699_SHORT_6620,31704,2026-01-29 14:00:00+00:00,FVG_INVALIDATED
GBPUSD_31700_SHORT_6621,31702,2026-01-29 13:30:00+00:00,FVG_INVALIDATED
GBPUSD_31708_LONG_6622,31716,2026-01-29 17:00:00+00:00,FVG_INVALIDATED
GBPUSD_31713_LONG_6623,31716,2026-01-29 17:00:00+00:00,FVG_INVALIDATED
GBPUSD_31717_SHORT_6624,31740,2026-01-29 23:00:00+00:00,OPPOSITE_BOS
GBPUSD_31718_SHORT_6625,31722,2026-01-29 18:30:00+00:00,FVG_INVALIDATED
GBPUSD_31721_LONG_6626,31754,2026-01-30 02:30:00+00:00,OPPOSITE_CHOCH
GBPUSD_31723_LONG_6627,31754,2026-01-30 02:30:00+00:00,OPPOSITE_CHOCH
GBPUSD_31731_LONG_6628,31732,2026-01-29 21:00:00+00:00,FVG_INVALIDATED
GBPUSD_31737_LONG_6629,31744,2026-01-30 00:00:00+00:00,FVG_INVALIDATED
GBPUSD_31742_LONG_6631,31743,2026-01-29 23:45:00+00:00,FVG_INVALIDATED
GBPUSD_31744_SHORT_6632,31748,2026-01-30 01:00:00+00:00,FVG_INVALIDATED
GBPUSD_31745_SHORT_6633,31746,2026-01-30 00:30:00+00:00,FVG_INVALIDATED
GBPUSD_31747_LONG_6634,31753,2026-01-30 02:15:00+00:00,FVG_INVALIDATED
GBPUSD_31750_LONG_6635,31751,2026-01-30 01:45:00+00:00,FVG_INVALIDATED
GBPUSD_31754_SHORT_6636,31783,2026-01-30 09:45:00+00:00,OPPOSITE_CHOCH
GBPUSD_31755_SHORT_6637,31783,2026-01-30 09:45:00+00:00,OPPOSITE_CHOCH
GBPUSD_31760_SHORT_6639,31783,2026-01-30 09:45:00+00:00,OPPOSITE_CHOCH
GBPUSD_31776_LONG_6640,31777,2026-01-30 08:15:00+00:00,FVG_INVALIDATED
GBPUSD_31783_LONG_6641,31788,2026-01-30 11:00:00+00:00,FVG_INVALIDATED
GBPUSD_31784_LONG_6642,31788,2026-01-30 11:00:00+00:00,FVG_INVALIDATED
GBPUSD_31789_SHORT_6643,31796,2026-01-30 13:00:00+00:00,FVG_INVALIDATED
GBPUSD_31791_SHORT_6644,31792,2026-01-30 12:00:00+00:00,FVG_INVALIDATED
GBPUSD_31797_LONG_6645,31807,2026-01-30 15:45:00+00:00,FVG_INVALIDATED
GBPUSD_31800_LONG_6646,31802,2026-01-30 14:30:00+00:00,FVG_INVALIDATED
GBPUSD_31803_SHORT_6647,31867,2026-02-02 06:45:00+00:00,TTL_EXPIRED
GBPUSD_31812_SHORT_6649,31876,2026-02-02 09:00:00+00:00,TTL_EXPIRED
GBPUSD_31825_SHORT_6650,31827,2026-01-30 20:45:00+00:00,FVG_INVALIDATED
GBPUSD_31828_LONG_6651,31832,2026-01-30 22:00:00+00:00,FVG_INVALIDATED
GBPUSD_31830_SHORT_6652,31881,2026-02-02 10:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_31832_SHORT_6653,31848,2026-02-02 02:00:00+00:00,FVG_INVALIDATED
GBPUSD_31845_SHORT_6654,31846,2026-02-02 01:30:00+00:00,FVG_INVALIDATED
GBPUSD_31849_LONG_6655,31852,2026-02-02 03:00:00+00:00,FVG_INVALIDATED
GBPUSD_31853_SHORT_6656,31855,2026-02-02 03:45:00+00:00,FVG_INVALIDATED
GBPUSD_31860_SHORT_6657,31881,2026-02-02 10:15:00+00:00,OPPOSITE_CHOCH
GBPUSD_31870_SHORT_6658,31876,2026-02-02 09:00:00+00:00,FVG_INVALIDATED
GBPUSD_31882_LONG_6660,31884,2026-02-02 11:00:00+00:00,FVG_INVALIDATED
GBPUSD_31886_LONG_6661,31897,2026-02-02 14:15:00+00:00,FVG_INVALIDATED
GBPUSD_31888_LONG_6662,31890,2026-02-02 12:30:00+00:00,FVG_INVALIDATED
GBPUSD_31891_SHORT_6663,31893,2026-02-02 13:15:00+00:00,FVG_INVALIDATED
GBPUSD_31903_SHORT_6666,31907,2026-02-02 16:45:00+00:00,FVG_INVALIDATED
GBPUSD_31905_SHORT_6667,31906,2026-02-02 16:30:00+00:00,FVG_INVALIDATED
